,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
32531,US,"Shows the many difficulties of getting this finicky variety right. The wine is tough and gritty in tannins and scoury acids, with some unripe cherry, mint and sage flavors. But it's very dry and the alcohol is moderate.",Tempranillo,84,15.0,California,Dunnigan Hills,Central Valley,,,Matchbook 2007 Tempranillo (Dunnigan Hills),Tempranillo,Matchbook,red,no
32532,Spain,"Begins with a sweet marshmallow creaminess on the nose, which is followed by a firm, tanninc palate with snappy cherry and raspberry flavors. Clean and easy to understand, but in the end it's a very regular wine.",Tinto,84,13.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Pago del Vostal 2008 Tinto  (Ribera del Duero),Tempranillo,Pago del Vostal,red,no
32564,Spain,"Reserved aromas of plum, raisin and oak lead to a pinched palate that pulls to the center like a magnet. Peppery blackberry and cassis flavors are raw and without volume prior to a collapsed finish.",Reserva,86,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca del Marquesado 2009 Reserva  (Rioja),Tempranillo,Finca del Marquesado,red,no
32622,Spain,"Slightly more sweet and fleshy than “bone dry” but still quite balanced and thorough. There's nothing sugary or artificial about the strawberry and raspberry character, and even some nectarine enters about midway. Full bodied and red in color, but natural and ready to go. Drink now.",Rosado,87,12.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Condesa de Leganza 2007 Rosado Tempranillo (La Mancha),Tempranillo,Condesa de Leganza,red,no
32699,US,"There's a lot to like in this dense and impactful wine, a mix of softly layered black plum and raspberry with a powerful bouquet of violet. Medium bodied, it finishes fresh and pillowy.",Limited Release,90,45.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Artesa 2012 Limited Release Tempranillo (Alexander Valley),Tempranillo,Artesa,red,no
32781,Spain,"Horsey, slightly grassy initial aromas turn more candied upon airing. This youngster is raw and citric in feel, with zesty acidity running the show. Flavors of red currant, plum and pineapple finish choppy and with lasting citric notes.",Joven,84,15.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Gran Castillo Royal 2012 Joven Tempranillo (La Mancha),Tempranillo,Gran Castillo Royal,red,no
32914,Spain,"Here's a highly recommended, everyday Ribera del Duero wine that starts with a full, round nose of charcoal, wild berry patch and oak. The oak, however, is tame (just three months of barrel time for this youngster) not forced, thus the cherry and raspberry fruit has vibrancy and balance.",Roble,88,10.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Condado de Oriza 2006 Roble  (Ribera del Duero),Tempranillo,Condado de Oriza,red,no
32948,Spain,"Starts with aromas of beef jerky, licorice and berry syrup. It's a brawny, dark wine with jammy blackberry flavors along with chocolate cake and thick, grabbing tannins. Finishes sweet and syrupy, with heavy saturation and big tannins. Not in perfect balance and by no means a great wine from Mauro. But it's still good for an off year. A Europvin, Christopher Cannan selection, Imported by multiple importers, including Michael Skurnik Wines.",Vendimia Seleccionada,87,45.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Mauro 2002 Vendimia Seleccionada Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,Mauro,red,no
32973,Spain,"Aromas of mulled black fruits, vanilla, tobacco, orange peel and earth are a touch jumbled, but compartmentalized—this smells nice. Wiry and fresh in feel, but with a slightly hollow midsection, this tastes peppery, oaky and like cherry and black plum. A toasty finish with snappy acidity solidifies this medium-weight La Mancha Tempranillo. Drink through 2019.",Orquestal,90,28.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Casa del Valle 2011 Orquestal Tempranillo (La Mancha),Tempranillo,Casa del Valle,red,no
32982,Spain,"Cherry, plum, vanilla and mild oak aromas feed into a medium-bodied, elegant palate with plum and cherry flavors supported by a touch of toasty oak and vanilla. Notes of café mocha and toast grace a crisp finish that isn't trying too hard.",Crianza,90,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valdelacierva 2012 Crianza  (Rioja),Tempranillo,Valdelacierva,red,no
33005,Spain,"Dense, stewy, baked aromas of blueberry and Graham cracker lead to a blocky, flabby palate with earthy flavors of stewed berries and prune. In many ways this registers as overripe and raisiny.",Roble,85,22.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Vallemon de Sardilici 2009 Roble  (Ribera del Duero),Tempranillo,Vallemon de Sardilici,red,no
33074,Spain,"Savory berry aromas are accompanied by spice notes and a hint of latex. This feels wide rather than precisely shaped. Baked, earthy, oaky flavors envelop stewed berry notes, and the wine feels wayward on the finish.",Reserva,88,24.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Fernández de Piérola 2008 Reserva  (Rioja),Tempranillo,Fernández de Piérola,red,no
33094,Spain,"Plum, raspberry and floral aromas create an appealing nose. This everyday Rioja feels tight and pulling, with scratchy tannins. A flavor profile dominated by red berries feels tannic and rubbery on the finish.",Tempranillo,88,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Eguía 2014  Rioja,Tempranillo,Viña Eguía,red,no
33155,Spain,"Earthy, stalky, rubbery berry and plum aromas are solid but rustic. This has a tight, juicy, tomato-like feel and raw flavors of red plum and currant. A hold-steady finish with tomato and mild herbal notes closes this out.",Tempranillo,85,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Cota 585 2012  Rioja,Tempranillo,Cota 585,red,no
33228,Spain,"Leathery aromas come with notes of tobacco, vanilla and raw red fruits. This feels hard and clampy, while flavors of stalky, herbal, roasted berry fruits finish briny and tough in feel.",Crianza,85,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Lealtanza 2009 Crianza  (Rioja),Tempranillo,Lealtanza,red,no
33256,US,"Coming from four different Tempranillo clones planted at the winery's estate vineyard, it beguiles with notes of saddle leather, dried cherry, dusky spices and citrus spritz. The fruit flavors are polished and the tannins structured—a thoroughly delightful bottle.",Tango Estate Reserve,92,42.0,Oregon,Columbia Gorge (OR),Oregon Other,Sean P. Sullivan,@wawinereport,Dominio IV 2006 Tango Estate Reserve Tempranillo (Columbia Gorge (OR)),Tempranillo,Dominio IV,red,no
33274,US,"This wine opens with a curious aroma of fried foods, like hashed browns from a diner, before finding its sense of black fruit, mild spice and leather. Dry and somewhat puckering on the palate, it's full bodied and powerfully concentrated.",Tempranillo,87,45.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Corner 103 2013 Tempranillo (Alexander Valley),Tempranillo,Corner 103,red,no
33287,US,"Reaching back into the 19th century, this wine revives an old-style label design, while putting a very modern spin on the blend of 80% Tempranillo and 20% Cabernet Sauvignon. Light cherry fruit mixes with both herbal and slightly vegetal streaks.",Pioneer Label,87,35.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Valley View 2011 Pioneer Label Tempranillo (Oregon),Tempranillo,Valley View,red,no
33309,Spain,"If you like old-fashioned country fruit supported by a forest's worth of oak, then this is probably up your alley. It's a rusty, aging wine with mossy, murky aromas of roast plum and carob. The palate is fading in terms of fruit, but there's a whole lot of vanilla, dill and resin in wait. Still lively but a little too oaky and thin.",Tempranillo,85,69.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Vitis Terrarum 2001 Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Vitis Terrarum,red,no
33314,Spain,"Young and bouncy, and that's to be expected from this type of juvenile Tempranillo. However, should you like full-fruit young wines with force and no oak, it's not at all bad. Expect juicy black cherry and other runaway flavors.",Tempranillo,84,11.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Condado de Oriza 2006  Ribera del Duero,Tempranillo,Condado de Oriza,red,no
33324,Spain,"A little sluggish on the nose, but if you concentrate on the feel and overall balance the wine grades out fairly well. The flavors run from pickled raspberry to salty plum, and never is the wine very sweet or rich. Conversely, it settles on tight and lean, with juiciness rather than pulp.",Añada,84,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Lar de Paula 2005 Añada  (Rioja),Tempranillo,Lar de Paula,red,no
33336,Spain,"A little herbal and minty on the nose, but at this price one can't complain too mightily. The palate smacks down with bite and acidity, while the flavors run herbal and a little stemmy, with caramel as a backdrop. Roasted and herbal but not offensive, especially at $7 a bottle.",Tintico,84,7.0,Northern Spain,Navarra,,Michael Schachner,@wineschach,Castillo de Monjardin 2008 Tintico Tempranillo (Navarra),Tempranillo,Castillo de Monjardin,red,no
33337,Spain,"Heavy, minty and smelling of shoe polish, barrel char and black licorice. The palate is chunky but overall it has pretty good structure. Meanwhile, the flavors of raspberry and plum carry a heavy oak influence. Spice and resin, additional reflections of the oak, dominate the finish.",Selección,84,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Cueto 2008 Selección  (Rioja),Tempranillo,Cueto,red,no
33341,US,"Could almost be a Zinfandel, it's so jammy-fruity in raspberries, cherries, red currants and pepper, with firm tannins and a solid dose of acidity. It's also slightly sweet and one-dimensional.",Tempranillo,84,35.0,California,Napa Valley,Napa,,,Madrigal 2008 Tempranillo (Napa Valley),Tempranillo,Madrigal,red,no
33381,Spain,"Raspberry and plum aromas lead to a jammy, pruny palate with no structure. Prune, raisin and carob flavors finish flaccid and not fresh.",Crianza,81,5.0,Levante,Utiel-Requena,,Michael Schachner,@wineschach,Viña Decana 2010 Crianza Tempranillo (Utiel-Requena),Tempranillo,Viña Decana,red,no
33408,Spain,"Heady, rich, balsamic aromas fold in attractive notes of cedar, tobacco and black cherry in front of a fully ripe, superbly balanced palate that nails it in terms of structure. Mocha, espresso, fudge and blackberry flavors finish with spicy, mossy, dry notes and a final wave of blackened toast and tannins. Best from 2017–2022.",Tempranillo,94,90.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Paul de Albas 2011  Ribera del Duero,Tempranillo,Paul de Albas,red,no
33545,Spain,"Smooth and inviting from the start, with floral aromas, popping cherry and ripe plum on the bouquet. Feels fresh and forward, with black cherry, cola, baked plum and spice flavors. Gets it right all the way through, with smoothness and chocolaty oak on the finish. Drink now through 2015.",Reserva,92,41.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valenciso 2005 Reserva  (Rioja),Tempranillo,Valenciso,red,no
33674,Spain,"Spicy plum and berry aromas are slightly earthy and on the money. This feels full and plump, but well balanced. Spicy dry plum and berry flavors are limited but focused, while this offers a vanilla note on a finish that fades out slow and easy. Drink through 2019.",Viña Real Reserva,90,32.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2011 Viña Real Reserva  (Rioja),Tempranillo,CVNE,red,no
33783,Spain,"Spicy plum aromas are accompanied by appealing oak scents. While this wine doesn't show the greatest of ease and flow on the palate, flavors of plum, cassis, clove and cinnamon are persuasive. A blocky, rubbery, tannic finish with roasted notes is more about power than finesse. Drink through 2023.",Glorioso Gran Reserva,90,38.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2009 Glorioso Gran Reserva  (Rioja),Tempranillo,Bodegas Palacio,red,no
33784,Spain,"Ripe, spicy berry aromas are a touch reduced. This warm-vintage reserva feels jammy and wide, with rugged, pulling tannins. Peppery dark-fruit flavors turn more savory on a tannic, rocky finish. Drink through 2022.",Cosme Palacio Viñedos Viejos Reserva,90,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2012 Cosme Palacio Viñedos Viejos Reserva  (Rioja),Tempranillo,Bodegas Palacio,red,no
34006,US,"Abacela's tenth vintage of Tempranillo suggests it's time to call the “experiment” a success. It's savory and scented with cured meats; a spicy red that marries black currant fruit to pepper and more exotic spices—curry, cumin and five spice. Tannins are tongue-scrapingly dry, but is there a better match for a thick steak?",Estate,91,35.0,Oregon,Southern Oregon,Southern Oregon,Paul Gregutt,@paulgwine ,Abacela 2006 Estate Tempranillo (Southern Oregon),Tempranillo,Abacela,red,no
34102,Spain,"Gritty, charred aromas rest on top of core blackberry and cassis scents. This is a blocky, stout number with firm tannins and serious structure. Charred blackberry and dark chocolate are the lead flavors, while this big-boned Toro tastes of toast and mocha on the finish, which is drying and tannic. Drink through 2027.",Pintia,93,68.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Pintia 2010 Pintia  (Toro),Tempranillo,Pintia,red,no
34126,US,"Shows the impeccable viticulture and winemaking talent that mark all of Jarvis's red wines. The tannins and acidity are considerable, giving the cherry flavor such a nice bite. A lovely wine to drink now with steak or Italian-inspired beef dishes.",Estate Grown Cave Fermented,90,70.0,California,Napa Valley,Napa,,,Jarvis 2010 Estate Grown Cave Fermented Tempranillo (Napa Valley),Tempranillo,Jarvis,red,no
34409,Spain,"Earthy and rich Tempranillo with hints of fresh herbs, tomato, balsam wood and spice in addition to roasted plum on the bouquet. The palate is tannic and big but shows a ton of fruit and classy flavors of roasted berry, dark chocolate, licorice and dried spices. Heady on the finish and aggressive, but loaded with flavor, kick and quality. Drink now through 2014.",Kios Elite,91,27.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Tikalo 2004 Kios Elite Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Tikalo,red,no
34558,Spain,"A bit thick and raisiny on first take, but with airing and swirling it becomes fresher. The palate is rich and rooty, with cocoa, prune, earth notes and tea-like flavors. Ripe and smooth on the finish, with no tannic backlash or lazy oak. Ripe as can be but still lively; drink now through 2018.",Miros de Ribera Reserva Selección Barricas,92,50.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Bodegas Peñafiel 2004 Miros de Ribera Reserva Selección Barricas  (Ribera del Duero),Tempranillo,Bodegas Peñafiel,red,no
34601,Spain,"A nose with jammy red-fruit and scented-soap notes is milder than the raw, rugged palate this shows, but that's what 2013 was about in Ribera del Duero: tough wines. Plum, blackberry and savory oak flavors are raw on the finish, with a note of fine tobacco. Time can only help; drink through 2025.",Gran Tábula,90,,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Bodegas y Viñedos Tábula 2013 Gran Tábula  (Ribera del Duero),Tempranillo,Bodegas y Viñedos Tábula,red,no
34806,Spain,"This smells like fresh pavement at first, with gritty black-fruit and burnt leaf notes. The palate feels edgy, with a spotty red-fruit flavor that's matched with notes of resiny oak and vanilla. It finishes in a similar fashion. Novo Imports and Aidil Wines & Liquors.",Clisos Crianza,85,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Federico Paternina 2008 Clisos Crianza  (Rioja),Tempranillo,Federico Paternina,red,no
34807,Spain,"Thick and pasty smelling, this has roasted berry scents that are slightly leathery. It's scratchy and mildly astringent on the palate, tasting minty and dry, with a mild fruit content. The finish is chunky and resiny.",Ribota,84,13.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Mano A Mano 2009 Ribota Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Mano A Mano,red,no
34822,Spain,"Earthy slightly rustic aromas suggest compost along with ripe berry fruits. This feels wide and heavy, with an extracted mildly tannic mouthfeel. Prune and blackberry flavors don't see much acidic push, and thus this Tempranillo finishes blocky, ripe and chunky.",Villalar Oro,89,16.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,La Mejorada 2011 Villalar Oro Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,La Mejorada,red,no
34958,Spain,"Rough and leathery, with roasted black fruit and burnt-leaf aromas. The palate has a clacky, sharp feel and flavors of dried, baked berry fruits and leaves. Hard, roasted and leathery red wine.",Crianza,83,11.0,Central Spain,Valdepeñas,,Michael Schachner,@wineschach,Viña Albali 2005 Crianza Tempranillo (Valdepeñas),Tempranillo,Viña Albali,red,no
34974,Spain,"Lean raspberry and cherry aromas are the best part because the palate is rather raw and acidic, which causes raspiness and a tough mouthfeel. Flavors are sharp and red fruited, and there's an oak and vanilla element that's not that well integrated.",Selección,82,9.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Fundatio 2008 Selección Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,Fundatio,red,no
34984,Spain,"Strong classy oak aromas lead blackberry and baking-spice scents on a potent but textbook RDD nose. This old-vines wine from a benchmark year is tight-fisted and linear in feel, with lemony acidity. Fully oaked flavors of blackberry and cassis sit comfortably on a bed of herb and spice notes, while this is oaky, spicy, steady and integrated on the finish. Drink through 2027.",VS,92,125.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Alidis 2010 VS  (Ribera del Duero),Tempranillo,Alidis,red,no
35000,Spain,"Toasty, oaky aromas of graphite, pepper, barrel char and black fruits properly announce a palate of chewy tannins and several layers of blackberry, cassis, barrel-spice, toast and chocolate flavors. Chocolaty depth on the finish only adds to the package. Drink through 2030.",Reserva,92,59.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Lleiroso 2011 Reserva  (Ribera del Duero),Tempranillo,Lleiroso,red,no
35216,US,"Toasty, dense and tannic, this combines blueberry fruit, roasted walnut and sappy acidity in a fresh, youthful and delicious wine. Drink now through 2022.",Tempranillo,91,28.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Willful 2013 Tempranillo (Umpqua Valley),Tempranillo,Willful,red,no
35346,Spain,"This is a young but excellent gran reserva, so it's gritty-smelling in its youth, with aromas of blackberry and cassis. Racy acidity pushes the focus on the palate towards the upper tier, while flavors of lactic oak, lemon peel, tobacco and mocha share the stage with plum and berry fruit. Finishing flavors of vanilla and raw oak are supported by good acidity and just enough pulp. Drink through 2030.",Viña Real Gran Reserva,92,44.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2010 Viña Real Gran Reserva  (Rioja),Tempranillo,CVNE,red,no
35474,Spain,"A malty earthy woody nose with berry, vanilla and tobacco aromas is complete and generous. This is a bit tough and acidic, but that bodes well for the future. Flavors of marzipan, vanilla, coconut, mocha, black plum and raisin finish with depth and length. Drink through 2023.",14 Meses en Barrica,90,22.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Monteabellón 2013 14 Meses en Barrica  (Ribera del Duero),Tempranillo,Monteabellón,red,no
35509,Spain,"Heavy oak on top of cherry aromas results in a chemical-driven, woody bouquet. This feels high in acid, with an oaky, resiny offset. Sour plum, vanilla and resiny flavors finish short, lean and citric.",Tempranillo,81,12.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Tramuz 2013  Ribera del Duero,Tempranillo,Tramuz,red,no
35556,Spain,"Expansive and generous on the nose, this has all the bold berry aromas for which Ribera del Duero is known. It feels tight as a drum, with staunch acidity. Flavors of dark fruit and chocolate are typical for a small-production—150 cases—modern wine. It's tight, spicy and integrated on the finish, with a lasting note of lemony oak. Best 2014–2018.",Collection,91,55.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Loess 2009 Collection  (Ribera del Duero),Tempranillo,Loess,red,no
35764,Spain,"Solid on the opening, with red fruit aromas and a mild stalkiness. Feels healthy and medium in weight, with mild oak, fresh plum and berry, and a touch of cocoa for flavors. Dry and crisp on the finish, with leftover oak flavor and good balance.",Tempranillo,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Campo Viejo 2010  Rioja,Tempranillo,Campo Viejo,red,no
35767,Spain,"Dark in color, with concentrated, jammy aromas of wild berry and plum. Offers a big body given that it's a $7 La Mancha varietal, with concentration, solid structure and full, mildly baked flavors of black fruits and baked fig. Short but stout on the finish.",Tempranillo,86,7.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Campos Reales 2010 Tempranillo (La Mancha),Tempranillo,Campos Reales,red,no
35913,Spain,"Ripe, earthy aromas of cola, coconut, blackberry and cassis are healthy and heady. Reflecting a warm year, this wine feels both flush and fleshy, with mild tannins. Flavors of blackberry, mocha and coffee finish clean, open and easy, with nothing overbearing. Drink through 2019.",Crianza,91,35.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Resalte 2012 Crianza  (Ribera del Duero),Tempranillo,Resalte,red,no
35970,Spain,"Pure and penetrating, with full berry aromas and power throughout. Tight and generous in the mouth, with nice acidity and structured tannins. Tastes toasty and black, with loads of berry, chocolate and spice flavors. Impressive and big; drink now through 2017.",Capricho de Landaluce,93,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Landaluce 2005 Capricho de Landaluce  (Rioja),Tempranillo,Bodegas Landaluce,red,no
36036,Spain,"Floral and lightly earthy on the nose, with a touch of latex. Feels fresh and pure, with fine acidity pressing bright flavors of red cherry and raspberry. Gets toastier and darker on the finish, ending with spice and clarity.",Loriñon Crianza,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Breton 2008 Loriñon Crianza  (Rioja),Tempranillo,Bodegas Breton,red,no
36421,Spain,"Seems more earthy and damp than you might expect, with minerally notes. Sort of fiery and rugged on the palate, with tough tannins and only modest roundness and richness for a reserva-level wine from a good vintage. Shows some bitter chocolate on the finish. Needs another year in bottle to show better.",Reserva,87,,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Protos 2005 Reserva  (Ribera del Duero),Tempranillo,Protos,red,no
36594,Spain,"Ripe aromas of brandied cherry, cassis, dried cheese, tobacco and mocha are alluring. This has a linear palate with acidity in the driver's seat. Flavors of vanilla, plum, currant and wood-grain finish with additional oak and red-fruit residue. Drink through 2022.",Reserva,92,40.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Señorío de Sotillo 2010 Reserva  (Ribera del Duero),Tempranillo,Señorío de Sotillo,red,no
36645,Spain,"Maple-tinged oak aromas are huge and frame equally massive black-fruit scents. A tight clampy palate needs time to soften and expand; it's hard and unyielding now. Flavors of black fruits, coffee, chocolate and heavy oak finish firm and peppery, with a reprise of grabby, grating tannins. Drink from 2020 through 2030.",Noble,93,162.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,García Figuero 2011 Noble  (Ribera del Duero),Tempranillo,García Figuero,red,no
36711,US,"From one of the new sub-AVAs in the big Lodi appellation comes this Tempranillo. It's soft in both acids and tannins and rather sweet, with cherry jam, cola, violet flower and vanilla flavors.",Lewis Vineyard,84,12.0,California,Clements Hills,Central Valley,,,Duende 2006 Lewis Vineyard Tempranillo (Clements Hills),Tempranillo,Duende,red,no
36780,Spain,"Dusty and still fairly fresh, but with that said this wine was certainly more in its prime six or eight months ago. Now it is slick but softening, with peach and citrus flavors doing their thing without much edge or kick.",Faustino V Rosado,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Faustino 2006 Faustino V Rosado Tempranillo (Rioja),Tempranillo,Bodegas Faustino,red,no
36918,Spain,"Black plum and berry flavors are topped with toasty oak. This is a bit gripping, but also deep and generous. Flavors of blackberry and dark plum come with oaky accents of clove and pepper, while a woody finish is balanced and powerful.",12 Meses Barrica Viñedos Propios Crianza,88,13.0,Central Spain,Uclés,,Michael Schachner,@wineschach,Finca La Estacada 2014 12 Meses Barrica Viñedos Propios Crianza Tempranillo (Uclés),Tempranillo,Finca La Estacada,red,no
37020,US,"Bokisch has made a Tempranillo that's relatively light in body, bursting with an earthy tobacco tone, with a backbone of leather. The palate feels velvety, with soft but structured tannins, bearing black cherry and dark chocolate flavors. This has to be one of California's best Tempranillos.",Tempranillo,93,21.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Bokisch 2010 Tempranillo (Lodi),Tempranillo,Bokisch,red,no
37052,Spain,"After a soupy smelling opening, leather and rubbery black-fruit aromas rise up. The palate feels firm and acidic, while the flavors revolve around berry fruit and oak, with additional oak spice and grabby tannins controlling the finish.",Tempranillo,85,13.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Zumaya 2010  Ribera del Duero,Tempranillo,Zumaya,red,no
37067,Spain,"This is a smooth, subdued style of Rioja that's perfect for tapas or casual consumption. The nose offers the right kind of entry: cherry and raspberry with dusty spice. And the flavors are friendly and suggest black fruits and smoke. A little more oaky and charred than some, but a nice crianza nonetheless.",Crianza,88,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2006 Crianza  (Rioja),Tempranillo,Ramón Bilbao,red,no
37278,Spain,"This Tempranillo from little-known Cigales opens with potent crushed brick, spice, toasty oak and berry aromas. The palate has a juicy, fresh outlook and no excess weight or overextraction. Its plum, berry, spice and vanilla flavors finish with a note of mature, sweet tobacco. Drink through 2020.",Reserva,91,20.0,Northern Spain,Cigales,,Michael Schachner,@wineschach,Museum 2011 Reserva Tempranillo (Cigales),Tempranillo,Museum,red,no
37379,US,"The aromas on this wine are unusual, with notes of wood spice, tire rubber and earth, showing some reduction on first pour. The flavors are soft and silky, while the tannins bring a slightly gritty feel. Vanilla flavors linger on the finish. There's intrigue, but it doesn't all come together.",Stone Valley Tierra de las Rocas,88,70.0,Oregon,Oregon Other,,Sean P. Sullivan,@wawinereport,Castillo De Feliciana 2014 Stone Valley Tierra de las Rocas Tempranillo,Tempranillo,Castillo De Feliciana,red,no
37643,Spain,"Spunky and mildly abrasive on the nose, this has some punch and character. It feels fresh, lean and narrow, with a traditional Rioja mix of herb-influenced red-fruit and dry spice notes. The mild finish offers tobacco and raspberry flavors.",Reserva,87,23.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Castillo Labastida 2006 Reserva  (Rioja),Tempranillo,Castillo Labastida,red,no
37682,US,"Aged for two-plus years in mixed oak barrels, this has not yet proved it can handle all of that wood. Tannic and aggressively oaky, it carries little fruit and varietal character.",Tempranillo,84,35.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,David Hill 2009 Tempranillo (Rogue Valley),Tempranillo,David Hill,red,no
37850,Spain,"Protos is a venerable RDD label that doesn't try to do too much with its wines. This youngster is tight, polished and deep, with rich, oily aromas and creamy, saturated blackberry, plum and chocolate flavors. With spice and depth, it shows how good the 2005 vintage is, even for a big-production joven like this.",Roble,89,13.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Protos 2005 Roble  (Ribera del Duero),Tempranillo,Protos,red,no
37936,US,"This new winery knocks it out of the park with a terrific Tempranillo that includes smaller amounts of Cabernet and Merlot. The black cherry fruit is accented with rose water and cut tobacco, and the characteristic acidity of Tempranillo lends the flavors a further boost.",Tempranillo,91,36.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Flying Dreams 2009 Tempranillo (Columbia Valley (WA)),Tempranillo,Flying Dreams,red,no
38022,Spain,"Starts with aromas of beef jerky, licorice and berry syrup. It's a brawny, dark wine with jammy blackberry flavors along with chocolate cake and thick, grabbing tannins. Finishes sweet and syrupy, with heavy saturation and big tannins. Not in perfect balance and by no means a great wine from Mauro. But it's still good for an off year. A Europvin, Christopher Cannan selection, Imported by multiple importers, including Michael Skurnik Wines.",Vendimia Seleccionada,87,45.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Mauro 2002 Vendimia Seleccionada Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,Mauro,red,no
38161,Spain,"Heavy oak gives this Tempranillo from Zamora an inky, resiny, charred set of aromas. Its muscular palate is softened somewhat by creamy oak. Woody mocha, blackberry, vanilla and spice flavors linger into the finish, feeling rich but also punchy and tannic. Drink through 2024.",Via Cenit,91,35.0,Northern Spain,Tierra del Viños de Zamora,,Michael Schachner,@wineschach,Viñas del Cenit 2013 Via Cenit Tempranillo (Tierra del Viños de Zamora),Tempranillo,Viñas del Cenit,red,no
38162,Spain,"Earthy plum and berry aromas precede a racy, high-acid palate that's fresh and sharp. Snappy red plum and wild berry flavors finish tannic, with oak spice and mild chocolate notes. This is a power-packed wine that will last a long time; drink through 2028.",Crianza,91,19.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2012 Crianza  (Rioja),Tempranillo,Sierra Cantabria,red,no
