,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
25330,Italy,"This 2007 Brunello is a big, opulent pleasure bomb with lavish layers, loaded thickly on top of each other: Chocolate fudge, dark cherry, blackberry preserves, rum cake, prune, exotic spice, pipe tobacco, cola, humus and leather. It shows huge personality, intensity and staying power, too. All that density is backed by solid tannins and a steady firmness. Hold 10–15 years.",Sangiovese Grosso,95,50.0,Tuscany,Brunello di Montalcino,,,,Casanova di Neri 2007  Brunello di Montalcino,Sangiovese Grosso,Casanova di Neri,red,no
25331,Italy,"From Tuscany's celebrated Frescobaldi wine family, Brunello Castelgiocondo opens with dark, inky concentration and bold aromas of pressed rose, black cherry, exotic spice, leather and unsweetened chocolate. It is beautifully put together, with ample intensity, balance, complexity and silkiness on the finish.",Sangiovese Grosso,95,75.0,Tuscany,Brunello di Montalcino,,,,Castelgiocondo 2007  Brunello di Montalcino,Sangiovese Grosso,Castelgiocondo,red,no
25332,Italy,"Poggio all'Oro (a wine only produced in the best vintages) is a sophisticated and austere Brunello with just a tiny dab of sweet spice and red rose aromas on the bouquet. Beyond those are steady, savory pulses of tobacco, leather and dark cedar. The wine is plush, textured and rich, with a polished firmness that keeps it grounded on the palate.",Poggio all'Oro Riserva,95,150.0,Tuscany,Brunello di Montalcino,,,,Castello Banfi 2006 Poggio all'Oro Riserva  (Brunello di Montalcino),Sangiovese Grosso,Castello Banfi,red,no
25333,Italy,"Sweet oak tones of cinnamon, ripe cherry and raspberry are delivered via a beautifully intense bouquet. This is a Brunello with tight tannins, fresh acidity and solid structure.",Riserva,94,130.0,Tuscany,Brunello di Montalcino,,,,Cupano 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Cupano,red,no
25335,Italy,"This Brunello opens with an intense, dark garnet color and shows lush softness and ripe blackberry fruit with perfumed notes of blue flower, plum cake and sweet spice. The mouthfeel is characterized by firm structure and yielding tannins.",Sangiovese Grosso,94,50.0,Tuscany,Brunello di Montalcino,,,,Donatella Cinelli Colombini 2007  Brunello di Montalcino,Sangiovese Grosso,Donatella Cinelli Colombini,red,no
25337,Italy,"This interpretation of Sangiovese Grosso is clean, polished, ripe and elegant. It opens with dark concentration and berry notes of cassis and candied cherry, and then rum cake, leather and tobacco show up on the finish, backed by firm tannins and bright acidity.",Riserva,94,75.0,Tuscany,Brunello di Montalcino,,,,Gianni Brunelli 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Gianni Brunelli,red,no
25339,Italy,"This riserva is silky, firm and polished, with bright fruit nuances of wild berry, almond skin, cola and lingering menthol overtones. The mouthfeel is bright and crisp, with a very fine, smooth texture. Dusty mineral notes appear on the finish.",Riserva,94,59.0,Tuscany,Brunello di Montalcino,,,,La Fortuna 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,La Fortuna,red,no
25340,Italy,"La Magia Brunello is a brooding, masculine wine filled with tobacco smoke and cigar box. At the back are tones of dried fruit, blackberry preserves, crème de cassis and prune. It shows wonderful intensity and elegance with loads of personality. Spice, black pepper and bitter chocolate also appear on the long, silky finish. It promises to age well.",Sangiovese Grosso,94,50.0,Tuscany,Brunello di Montalcino,,,,La Magia 2007  Brunello di Montalcino,Sangiovese Grosso,La Magia,red,no
25345,Italy,"Gorgeous, beautiful Brunello. Dark concentration and excellent intensity. Loads of complexity that peels back slowly layer after layer as the wine evolves. Rock-solid structure and freshness that point to a happy cellar evolution. Aromas of dark fruit, cola, cured meat, balsam, dried herb, tobacco and leather.",Sangiovese Grosso,94,65.0,Tuscany,Brunello di Montalcino,,,,Tenuta La Fuga 2007  Brunello di Montalcino,Sangiovese Grosso,Tenuta La Fuga,red,no
25347,Italy,"This is a beautiful wine with opulent aromas of chocolate fudge, cherry, vanilla bean and bright berry fruit. Yet in the mouth, it's is very focused, with enough structure and acidity to promise a long future. The finish is silky and fine.",Riserva,94,90.0,Tuscany,Brunello di Montalcino,,,,San Polo 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,San Polo,red,no
25350,Italy,"This Brunello offers bright aromas with lively cherry, cola, humus, dark spice and pipe tobacco, as well as savory tones of beef bresaola and even a touch of white peppercorn. Impressive complexity. Elegant and streamlined on the close.",Sangiovese Grosso,94,64.0,Tuscany,Brunello di Montalcino,,,,Fornacina 2007  Brunello di Montalcino,Sangiovese Grosso,Fornacina,red,no
25352,Italy,"Dark fruit aromas of cherry, blackberry and exotic spice comprise the bouquet. There's inky density, contrasted against delicate aromas of lead pencil, cola and cured meat. The wine is plush, rich and extracted, with dusty, firm tannins.",Assunto Riserva,94,85.0,Tuscany,Brunello di Montalcino,,,,Bellaria 2006 Assunto Riserva  (Brunello di Montalcino),Sangiovese Grosso,Bellaria,red,no
25685,Italy,"Quattroventi delivers a clean, genuine Rosso with bright notes of raspberry, blueberry, plum and black cherry. There's a touch of smoke or spice at the back that contributes to a round, easy mouthfeel.",Sangiovese Grosso,88,,Tuscany,Rosso di Montalcino,,,,Quattroventi 2010  Rosso di Montalcino,Sangiovese Grosso,Quattroventi,red,no
25691,Italy,"Milk chocolate and sweet cherry aromas appear alongside cured meat and plump black fruit. This is a straightforward Brunello with a creamy, soft close.",Sangiovese Grosso,88,65.0,Tuscany,Brunello di Montalcino,,,,Col di Lamo 2007  Brunello di Montalcino,Sangiovese Grosso,Col di Lamo,red,no
25696,Italy,"You absolutely can't go wrong with a wine like this plump, textured expression of Rosso di Montalcino. Pair this wine with pork chops or breaded veal as the fresh acidity nicely contrasts against those sweet cuts of meat.",Sangiovese Grosso,88,25.0,Tuscany,Rosso di Montalcino,,,,Fattoria dei Barbi 2010  Rosso di Montalcino,Sangiovese Grosso,Fattoria dei Barbi,red,no
25702,Italy,"From Montalcino's most historic estate, this pretty Rosso opens with a bright, ruby color and aromas of spice and forest fruit. It delivers bright acidity and silky tannins in the mouth.",Sangiovese Grosso,88,75.0,Tuscany,Rosso di Montalcino,,,,Biondi Santi 2008  Rosso di Montalcino,Sangiovese Grosso,Biondi Santi,red,no
25704,Italy,"Here's a textbook Rosso that delivers clear and crisp fruit notes, with pretty nuances of wild berry, red rose and moist earth at the back. The wine feels crisp, lean and silky on the close.",Sangiovese Grosso,88,30.0,Tuscany,Rosso di Montalcino,,,,Tenuta di Sesta 2010  Rosso di Montalcino,Sangiovese Grosso,Tenuta di Sesta,red,no
25705,Italy,"A consistent producer, Silvio Nardi delivers a bright, fresh Rosso, bursting with notes of cherry, raspberry and white chocolate. This is a food-friendly wine that would match up nicely with breaded veal or mushroom risotto.",Sangiovese Grosso,88,27.0,Tuscany,Rosso di Montalcino,,,,Tenute Silvio Nardi 2010  Rosso di Montalcino,Sangiovese Grosso,Tenute Silvio Nardi,red,no
25851,Italy,"Here's a bright, food-friendly bottling that offers raspberry, cherry and light spice aromas. The mouthful is lean and compact, and the wine shows a zesty vein of fresh acidity on the close.",Sangiovese Grosso,88,20.0,Tuscany,Rosso di Montalcino,,,,Fanti 2010  Rosso di Montalcino,Sangiovese Grosso,Fanti,red,no
27686,Italy,"Here's a simple, brambly expression of Sangiovese Grosso, with bright acidity and lively notes of forest berry and moist earth. This wine has a smoky touch of toasted almond on the close.",Sangiovese Grosso,85,30.0,Tuscany,Rosso di Montalcino,,,,Podere La Vigna 2009  Rosso di Montalcino,Sangiovese Grosso,Podere La Vigna,red,no
27692,Italy,"This hearty expression of Brunello opens with darkly sophisticated layers of smoked bacon, smoked bresaola and sweet black fruit or plum. Those plush, sweet flavors continue to the mouth and the wine ends with spicy, textured tannins.",Sangiovese Grosso,88,45.0,Tuscany,Brunello di Montalcino,,,,Tassi 2006  Brunello di Montalcino,Sangiovese Grosso,Tassi,red,no
30194,Italy,"Traditional and bright with berry aromatics that really pop, Sesti's Brunello delivers a steady stream of cherry, cassis, dried ginger, leather and tobacco aromas. The acidity feels sharply etched in the mouth and the wine could use 5–7 years in the cellar to soften.",Sangiovese Grosso,90,94.0,Tuscany,Brunello di Montalcino,,,,Sesti 2008  Brunello di Montalcino,Sangiovese Grosso,Sesti,red,no
30195,Italy,"Very characteristic of the 2008 vintage, this young Brunello opens with soft and round aromas of cherry and blackberry backed by delicate tones of spice and tobacco. Once the wine hits the palate, you will feel that bright acidity that is so typical of Sangiovese Grosso.",Franci,90,110.0,Tuscany,Brunello di Montalcino,,,,Tassi 2008 Franci  (Brunello di Montalcino),Sangiovese Grosso,Tassi,red,no
30197,Italy,"Bright cherry cola and black currant gives this Brunello a plump and fruity personality that is difficult to find in the wines of 2008. Those fruit notes are raw, bold and are followed by a soft touch of milk chocolate or vanilla. The wine shows a creamy, velvety texture with a point of acidity and alcoholic heat.",Sangiovese Grosso,90,70.0,Tuscany,Brunello di Montalcino,,,,Tenute Silvio Nardi 2008  Brunello di Montalcino,Sangiovese Grosso,Tenute Silvio Nardi,red,no
30198,Italy,"A touch of ripe fruit that recalls strawberry or raspberry jam gives this wine a soft and round first impression. Later, evolved notes of leather, cola and cassis add to the overall complexity. The wine is graciously velvety and supple in the mouth.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Tornesi 2008  Brunello di Montalcino,Sangiovese Grosso,Tornesi,red,no
30201,Italy,"The wine opens with an inky dark color and segues to thick aromas of black fruit, espresso, tobacco and spice. Most of the action is on the nose however, because the mild mouthful offers just enough structure and acidity to compliment those foods.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Verbena 2008  Brunello di Montalcino,Sangiovese Grosso,Verbena,red,no
30202,Italy,"This Brunello shows a pristine and bright bouquet that hinges on polished mineral nuances, like wet river stone, cherry cola, ripe blackberry, ginger and rum cake. The wine shows great evolution and complexity despite its young age and just enough fruity pulp to support the lively acidity.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Villa Poggio Salvi 2008  Brunello di Montalcino,Sangiovese Grosso,Villa Poggio Salvi,red,no
30207,Italy,"Dark fruit and inky concentration help balance out the wine's sharp acidity. In between its aromatic extremities are layers of dark fruit, cherry cola, white pepper, tobacco and leather. It also shows a menthol finish.",Casalino,89,,Tuscany,Brunello di Montalcino,,,,Bonacchi 2008 Casalino  (Brunello di Montalcino),Sangiovese Grosso,Bonacchi,red,no
30214,Italy,"Tight fruit aromas of cassis, cranberry and wild berry give this wine a bright and crisp first impression. The acidity is sharp, lively and definitely cuts straight across the palate. There's medium body here to hold up all that freshness.",Sangiovese Grosso,89,40.0,Tuscany,Brunello di Montalcino,,,,Podere Paganico 2008  Brunello di Montalcino,Sangiovese Grosso,Podere Paganico,red,no
30215,Italy,"Compared to the 2007 vintage that awed and impressed, this 2008 Brunello seems slightly older than it really is. The aromas are already headed towards dried fruit, cured meat, crushed mineral and Band-Aid. The mouthfeel is freshly acidic and slightly textured. Drink now.",Sangiovese Grosso,89,40.0,Tuscany,Brunello di Montalcino,,,,Poggiarellino 2008  Brunello di Montalcino,Sangiovese Grosso,Poggiarellino,red,no
30216,Italy,"This is a measured Brunello that shows just enough aromatic intensity and texture to safely bet on its aging potential. At this young stage, the bouquet is still a bit shy with soft but balanced fruit tones set against savory spice and tobacco. In the mouth, the wine is bone dry and very fresh.",Agricola Centolani,89,,Tuscany,Brunello di Montalcino,,,,Poggiotondo 2008 Agricola Centolani  (Brunello di Montalcino),Sangiovese Grosso,Poggiotondo,red,no
31137,Italy,"This is an impressive wine. Like its name suggests, Terra Rossa (red earth) is bold and opulent with unrelenting aromas of dark berry, leather, spice and chocolate fudge. Toasted-oak notes fill in the background and remind you that this is a modern expression of Brunello that will appeal to those who love a soft and layered style. All that rich red fruit softens the natural acidity of the vintage.",Terra Rossa,92,45.0,Tuscany,Brunello di Montalcino,,,,Il Poggiolo E. Cosimi 2008 Terra Rossa  (Brunello di Montalcino),Sangiovese Grosso,Il Poggiolo E. Cosimi,red,no
31140,Italy,"La Gerla always strives to preserve the territorial characteristics of its wines. Yet, beyond the distinguishing characteristics of Sangiovese—the bright red fruit and the tangy acidity—is a modern wine that is interpreted within a context of oak spice, dark extraction and a sweet chocolate finish.",Sangiovese Grosso,92,45.0,Tuscany,Brunello di Montalcino,,,,La Gerla 2008  Brunello di Montalcino,Sangiovese Grosso,La Gerla,red,no
31142,Italy,"With a deep, dark color and broad aromatic delivery, this is a wine that evolves beautifully in the glass. You are greeted by ripe tones of black fruit, plum cake, prune, leather, licorice stick and Spanish cedar. The tannins are polished and bright, rendering a touch of elegance on the close.",Riserva,92,,Tuscany,Brunello di Montalcino,,,,Donna Olga 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Donna Olga,red,no
31144,Italy,"Dark fruit and a meaty consistency make for a bold and delicious first impression. The wine delivers layers of cherry, blackberry spice, leather and spicy tobacco. The wine shows some modern oak touches of vanilla softness, but by no means in an exaggerated fashion.",Agricola Centolani Riserva,92,,Tuscany,Brunello di Montalcino,,,,Tenuta Friggiali 2007 Agricola Centolani Riserva  (Brunello di Montalcino),Sangiovese Grosso,Tenuta Friggiali,red,no
31145,Italy,"The 2008 “annata” Brunello from this same producer is one of the best wines made that vintage. Its 2007 riserva (released at the same time) shows dark berry, tobacco and spice. The wine is soft and plush with bright acidity and finely textured tannins. Pair this with succulent cuts of red meat.",Riserva,92,125.0,Tuscany,Brunello di Montalcino,,,,Uccelliera 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Uccelliera,red,no
31146,Italy,"Here is a balanced and generous expression from the wonderful 2007 vintage that shows integrated oak tones against ripe cherry, blackberry and prune. There's a dusty background note of brimstone and wet river stone that gives this Brunello riserva an extra touch of sophistication. Elegance is this wine's strong suit.",Riserva,92,,Tuscany,Brunello di Montalcino,,,,Villa Poggio Salvi 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Villa Poggio Salvi,red,no
31147,Italy,"From one of the most beautiful wine properties in Tuscany (owned by artist Sandro Chia and managed by his son Filippo), this gorgeous Brunello shows elegance, pedigree and quality fruit. Blackberry and bright cherry are backed by warmer tones of tobacco and cigar box. There's ageworthy structure and freshness too.",Sangiovese Grosso,92,50.0,Tuscany,Brunello di Montalcino,,,,Castello Romitorio 2008  Brunello di Montalcino,Sangiovese Grosso,Castello Romitorio,red,no
31151,Italy,"This darkly concentrated wine delivers rich flavors of black fruit, prune, leather, rum cake and cured meat. The wine is layered and complex, with touches of acidity and smoky oak flavors that give the wine momentum in the mouth.",Riserva Gemini,92,105.0,Tuscany,Brunello di Montalcino,,,,La Serena 2007 Riserva Gemini  (Brunello di Montalcino),Sangiovese Grosso,La Serena,red,no
31153,Italy,"Here's a traditional and pristine interpretation of Sangiovese Grosso with bright fruit, leather, blue flower and dusty mineral tones at the back. Perfect to pair with red meat or pasta and home made meat sauce, this food-friendly Brunello shows the bright acidity needed to cut through those foods.",Pian di Conte Riserva,92,80.0,Tuscany,Brunello di Montalcino,,,,Talenti 2007 Pian di Conte Riserva  (Brunello di Montalcino),Sangiovese Grosso,Talenti,red,no
31158,Italy,"Soft oak tones of toast, cinnamon, dark chocolate, espresso, licorice and cassis are seamlessly integrated with harmony and focus. The wine shows velvety softness with smooth tannins, a long finish and a bright point of acidity that keeps the palate refreshed. The style is modern and bold.",Vigna delle Raunate,92,55.0,Tuscany,Brunello di Montalcino,,,,Mocali 2008 Vigna delle Raunate  (Brunello di Montalcino),Sangiovese Grosso,Mocali,red,no
31918,Italy,"There's a distant note of underbrush or bramble that gives this Brunello a focused, almost etched impression in the mouth. Cola, cherry liqueur, black licorice, ginger and cedar give the wine an austere personality that is matched by the dusty, elegant nature of the tannins.",Sangiovese Grosso,90,50.0,Tuscany,Brunello di Montalcino,,,,Donatella Cinelli Colombini 2008  Brunello di Montalcino,Sangiovese Grosso,Donatella Cinelli Colombini,red,no
31920,Italy,"Here is a broad and bold expression of Brunello with a dark appearance, ripe fruit flavors, cured meat, leather and lingering intensity. There's a genuine but one-dimensional feel in the mouth with more heavy tones of tobacco and spice to follow.",Riserva,90,130.0,Tuscany,Brunello di Montalcino,,,,Fattoria dei Barbi 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Fattoria dei Barbi,red,no
31922,Italy,"The name of the estate translates as “Italian wines to dream about,” and there is good reason to dream about this latest Brunello. The wine offers solid color and concentration accented by dark leather, spice, prune and blackberry. You can feel the extracted fruit in the mouth that finds balance against the wine's natural acidity.",Carillon,90,65.0,Tuscany,Brunello di Montalcino,,,,Vini Italiani da Sogno 2008 Carillon  (Brunello di Montalcino),Sangiovese Grosso,Vini Italiani da Sogno,red,no
31933,Italy,"Brunello Mastrojanni is always a highlight among the various wines from Montalcino. Bright and elegant, it shows aromas of cherry, cola, ginger, dried spice, leather and spice. The mouthfeel is lean and tight with crisp acidity and firm, polished tannins.",Sangiovese Grosso,90,80.0,Tuscany,Brunello di Montalcino,,,,Mastrojanni 2008  Brunello di Montalcino,Sangiovese Grosso,Mastrojanni,red,no
31935,Italy,"A raw note of spice and tobacco gives this Brunello a brawny, masculine personality. Cherry cola, licorice, savory spice, smoked bacon and black currant hint at the many years of cellar aging that have shaped the evolution. Those flavors also add to the overall finesse and silkiness of the finish.",Sangiovese Grosso,90,65.0,Tuscany,Brunello di Montalcino,,,,Máté 2008  Brunello di Montalcino,Sangiovese Grosso,Máté,red,no
31936,Italy,"Very characteristic of the 2008 vintage, this young Brunello opens with soft and round aromas of cherry and blackberry backed by delicate tones of spice and tobacco. Once the wine hits the palate, you will feel that bright acidity that is so typical of Sangiovese Grosso.",Franci,90,110.0,Tuscany,Brunello di Montalcino,,,,Tassi 2008 Franci  (Brunello di Montalcino),Sangiovese Grosso,Tassi,red,no
31938,Italy,"Bright cherry cola and black currant gives this Brunello a plump and fruity personality that is difficult to find in the wines of 2008. Those fruit notes are raw, bold and are followed by a soft touch of milk chocolate or vanilla. The wine shows a creamy, velvety texture with a point of acidity and alcoholic heat.",Sangiovese Grosso,90,70.0,Tuscany,Brunello di Montalcino,,,,Tenute Silvio Nardi 2008  Brunello di Montalcino,Sangiovese Grosso,Tenute Silvio Nardi,red,no
31939,Italy,"A touch of ripe fruit that recalls strawberry or raspberry jam gives this wine a soft and round first impression. Later, evolved notes of leather, cola and cassis add to the overall complexity. The wine is graciously velvety and supple in the mouth.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Tornesi 2008  Brunello di Montalcino,Sangiovese Grosso,Tornesi,red,no
31942,Italy,"The wine opens with an inky dark color and segues to thick aromas of black fruit, espresso, tobacco and spice. Most of the action is on the nose however, because the mild mouthful offers just enough structure and acidity to compliment those foods.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Verbena 2008  Brunello di Montalcino,Sangiovese Grosso,Verbena,red,no
31943,Italy,"This Brunello shows a pristine and bright bouquet that hinges on polished mineral nuances, like wet river stone, cherry cola, ripe blackberry, ginger and rum cake. The wine shows great evolution and complexity despite its young age and just enough fruity pulp to support the lively acidity.",Sangiovese Grosso,90,,Tuscany,Brunello di Montalcino,,,,Villa Poggio Salvi 2008  Brunello di Montalcino,Sangiovese Grosso,Villa Poggio Salvi,red,no
32201,Italy,"This opens with elegant and finely tuned aromas of wild berry, dried ginger, smoked bacon and dried herb. It is still toasty and young at this point and will benefit from another 5–10 years of cellar aging. The tannins are smooth and polished.",Vigna La Casa,93,94.0,Tuscany,Brunello di Montalcino,,,,Caparzo 2006 Vigna La Casa  (Brunello di Montalcino),Sangiovese Grosso,Caparzo,red,no
36031,Italy,"There's a youthful, brambly character to this Rosso that appears as dried sage, rosemary, forest berry and wild mushroom. The wine is bright, fresh and streamlined.",Sangiovese Grosso,86,44.0,Tuscany,Rosso di Montalcino,,,,Poggio Antico 2009  Rosso di Montalcino,Sangiovese Grosso,Poggio Antico,red,no
36048,Italy,"This dark Rosso opens with aromas of dark fruit and bramble, with subtle background hints of wild mushroom and cured meat. Endnotes of crushed black pepper and crushed clove bring up the rear.",La Togata,86,28.0,Tuscany,Rosso di Montalcino,,,,Tenuta Carlina 2010 La Togata  (Rosso di Montalcino),Sangiovese Grosso,Tenuta Carlina,red,no
36396,Italy,"Apart from an obvious emphasis on oak-related aromas of vanilla, spice and carpentry shop, this is a satisfying Rosso that would pair with roast chicken, potatoes, garlic and rosemary. The garlic and rosemary would take the edge off those wood tones.",Sangiovese Grosso,87,20.0,Tuscany,Rosso di Montalcino,,,,Fattoria Scopone 2008  Rosso di Montalcino,Sangiovese Grosso,Fattoria Scopone,red,no
36406,Italy,"Earthy aromas of white mushroom and dried roses that are characteristic of Tuscan Sangiovese are what you notice first here. The wine then segues to fruit and spice aromas, although those berry notes are on the mature and jammy side. Fresh acidity and firm tannins suggest a pairing with red meat.",Sangiovese Grosso,87,,Tuscany,Brunello di Montalcino,,,,Vasco Sassetti 2005  Brunello di Montalcino,Sangiovese Grosso,Vasco Sassetti,red,no
36408,Italy,"A brambly note of forest floor or exotic spice emerges first from the nose of this ruby-colored Rosso and is followed by floral notes of violets and dried lavender. The wine is fresh, thin and offers easy informality overall.",Sangiovese Grosso,87,20.0,Tuscany,Rosso di Montalcino,,,,La Colombina 2008  Rosso di Montalcino,Sangiovese Grosso,La Colombina,red,no
36413,Italy,"Lean and compact with subdued aromas of cherry and wild berry, this is an informal Rosso to drink with roast chicken or home-cooked meatloaf. The wine is smooth and rich on the palate and it offers a cleaning touch of acidity on the finish.",Sangiovese Grosso,87,23.0,Tuscany,Rosso di Montalcino,,,,La Fornace 2007  Rosso di Montalcino,Sangiovese Grosso,La Fornace,red,no
37466,Italy,"This is a delicate and harmonious wine with a large offering of fragrant aromas that are doled out in measured, careful doses. You'll get chocolate and coffee shavings next to earthy tones, Porcini mushroom, forest floor and a delicate embroidery of small berry fruit. It's a distinctive wine with tight tannins, solid structure and a fresh, clean finish.",Riserva,90,100.0,Tuscany,Brunello di Montalcino,,,,Podere Brizio 2001 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Podere Brizio,red,no
38003,Italy,"Agostina Pieri opens with notes of old leather and animal tones that eventually blow off to reveal cured ham and smoked bacon. This is a big, broad expression of Sangiovese with tart cherry flavors and slightly astringent tannins. You might want to give it a few more years of aging to mellow out but whether the aromas will hold over time is uncertain.",Sangiovese Grosso,87,55.0,Tuscany,Brunello di Montalcino,,,,Agostina Pieri 2004  Brunello di Montalcino,Sangiovese Grosso,Agostina Pieri,red,no
38601,Italy,Mocali is a well-established estate in Montalcino and I Piaggioni is one of its super Tuscan wines. This youthful expression of Sangiovese offers hearty cherry aromas with loads of pretty spice and vanilla at the back.,I Piaggioni,88,15.0,Tuscany,Toscana,,,,Mocali 2008 I Piaggioni Sangiovese Grosso (Toscana),Sangiovese Grosso,Mocali,red,no
38606,Italy,"Here's a simple but genuine rendition of Brunello with measured aromas of cherry, wild berry and Indian spice. There's more personality in the mouth, however, where the wine shows a soft, supple and smooth texture.",Sangiovese Grosso,88,72.0,Tuscany,Brunello di Montalcino,,,,La Togata 2005  Brunello di Montalcino,Sangiovese Grosso,La Togata,red,no
40438,Italy,"This wine offers a full, bright bouquet that is packed with notes of cherry, chocolate, exotic spice, leather, rum cake and a touch of cinnamon. The palate shows smooth, fine tannins and a long, fruit-driven finish.",Sangiovese Grosso,92,45.0,Tuscany,Brunello di Montalcino,,,,Caparzo 2007  Brunello di Montalcino,Sangiovese Grosso,Caparzo,red,no
40528,Italy,Subtle aromas of dark fruit and leather give this wine a measured and timid first approach. The intensity builds with each swirl of the glass and the wine shows that typical Sangiovese Grosso tightness and acidity on the close.,Riserva,89,52.0,Tuscany,Brunello di Montalcino,,,,La Collina dei Lecci 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,La Collina dei Lecci,red,no
40529,Italy,Here is an easygoing and crisp Brunello from the cool 2008 vintage that shows lively berry nuances backed by savory touches of spice and black pepper. It's tight and compact without too much pulp or softness on the close.,Sangiovese Grosso,89,58.0,Tuscany,Brunello di Montalcino,,,,La Palazzetta 2008  Brunello di Montalcino,Sangiovese Grosso,La Palazzetta,red,no
40530,Italy,"Pretty coffee and tobacco aromas add weight and persistency to this garnet colored Brunello. There's fruit here in the form of cherry, pomegranate and dried raspberry but those savory notes at the back really add to the wine's overall complexity.",Sangiovese Grosso,89,60.0,Tuscany,Brunello di Montalcino,,,,La Torre 2008  Brunello di Montalcino,Sangiovese Grosso,La Torre,red,no
40533,Italy,"Fuligni delivers a bright and sharp Brunello with medium build and tight forest berry aromas. The acidity leaves your mouth as clean as a whistle, and the wine imparts lingering tones of chopped mint, cola and dried ginger on the close.",Sangiovese Grosso,89,75.0,Tuscany,Brunello di Montalcino,,,,Fuligni 2008  Brunello di Montalcino,Sangiovese Grosso,Fuligni,red,no
40538,Italy,"Savory notes of bacon and cured meat open the bouquet of this nicely evolved Brunello. The wine is raw and sharp on the close with brambly notes of sour fruit and white cherry. Overall, the wine presents a balanced juxtaposition between sweet-and-sour fruit that seems characteristic of the 2008 vintage.",Sangiovese Grosso,89,48.0,Tuscany,Brunello di Montalcino,,,,La Colombina 2008  Brunello di Montalcino,Sangiovese Grosso,La Colombina,red,no
40539,Italy,"Oak-driven tones of toasted spice, pipe tobacco and bitter chocolate are followed by balsam tones of licorice, cola and dried ginger. There's a touch of fruity richness followed by crisp acidity and forest berry.",Sangiovese Grosso,89,74.0,Tuscany,Brunello di Montalcino,,,,Lisini 2008  Brunello di Montalcino,Sangiovese Grosso,Lisini,red,no
40542,Italy,"Dark fruit, prune, cured meat, tobacco and leather are followed by accents of strawberry or blackberry jelly. There's a ripe quality to the fruit here that is followed by spicy oak and thick concentration. The presentation is easy and soft.",Sangiovese Grosso,89,45.0,Tuscany,Brunello di Montalcino,,,,Terre Nere di Campigli - Vallone 2008  Brunello di Montalcino,Sangiovese Grosso,Terre Nere di Campigli - Vallone,red,no
40548,Italy,"Sugarille (by Angelo Gaja) is among the top-scoring wines in Montalcino but this edition is weighed down by biting acidity that is characteristic of the 2008 vintage. Modern aromas of black cherry, chocolate and tobacco deliver intensity and power. But the freshness feels sharp and raw at the back of the mouth. Give this wine a few more years to evolve.",Sugarille,89,190.0,Tuscany,Brunello di Montalcino,,,,Pieve Santa Restituta 2008 Sugarille  (Brunello di Montalcino),Sangiovese Grosso,Pieve Santa Restituta,red,no
40777,Italy,"There's an overripe or jammy element to this Rosso that resembles blackberry preserves, smoked ham and moist tobacco. The wine tastes sweet and sticky in the mouth and leaves the palate covered with strawberry-like flavors.",Il Roccolo,82,,Tuscany,Rosso di Montalcino,,,,Tenuta Oliveto 2007 Il Roccolo  (Rosso di Montalcino),Sangiovese Grosso,Tenuta Oliveto,red,no
43693,Italy,"Sophisticated, with tertiary aromas of crushed mineral, asphalt, cola, dried mint, wild berry and cassis. On the palate, it's tight, compact and linear, with a long, polished finish.",Riserva,93,90.0,Tuscany,Brunello di Montalcino,,,,Lazzeretti 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Lazzeretti,red,no
43694,Italy,"Shows a pretty, polished nose with dusty mineral notes backed by elegant tones of dried berry, spice and leather. Nice complexity and balance. Loads of tobacco-like sensations on the close.",Riserva,93,118.0,Tuscany,Brunello di Montalcino,,,,Lisini 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Lisini,red,no
43696,Italy,"Sharply defined aromas of spice, chiseled mineral, dried tobacco and cassis open the bouquet of this dark, concentrated wine. There's a floral note of spicy potpourri and cinnamon stick, tight tannins and bright acidity.",Riserva,93,140.0,Tuscany,Brunello di Montalcino,,,,Poggio Antico 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Poggio Antico,red,no
43697,Italy,"Pretty ensemble of bright fruit, spice and cured meat, with ample concentration. Plump and round in the mouth, with loads of aromatic intensity. The mouthfeel is tight and chiseled.",Altero,93,94.0,Tuscany,Brunello di Montalcino,,,,Poggio Antico 2007 Altero  (Brunello di Montalcino),Sangiovese Grosso,Poggio Antico,red,no
