,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
12273,South Africa,"Displaying style and character, this mid-weight Merlot ‘s complex nose shows classic berry, plum, mocha and earth flavors, with interesting cinnamon and olive accents. The round palate shows solid flavors of plum, cocoa and coffee as well as good texture and fruit to acid balance. Finishes with moderate tannins, offering good near-to mid-term aging potential.",Merlot,90,17.0,Stellenbosch,,,,,Jardin 1998 Merlot (Stellenbosch),Merlot,Jardin,red,no
12347,US,"Fresh black cherry and plum aromas are pristine and primary, accentuating flavors of spiced cherry pie in this approachable wine. Juicy and ripe on the palate, it's also elegant with soft, finely-grained tannins that linger on the finish.",Oregon Road,88,18.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Sherwood House Vineyards 2010 Oregon Road Merlot (North Fork of Long Island),Merlot,Sherwood House Vineyards,red,no
12471,US,"Rich and dry, this has pleasant cherry, red currant, licorice and spice flavors, with a touch of smoky oak.",Durant Ranch Vineyards,86,15.0,California,California,California Other,,,Five Rows 2011 Durant Ranch Vineyards Merlot (California),Merlot,Five Rows,red,no
12501,US,"The attack, or entry, of this Merlot is a massive assault of flavor. It's all raspberry and cherry jam, dark chocolate and the creamy caramel of new oak. Delicious, yes, but where's the subtlety? Drink now.",Estate,86,50.0,California,Napa Valley,Napa,,,St. Supéry 2008 Estate Merlot (Napa Valley),Merlot,St. Supéry,red,no
12631,US,"What a pretty wine. Made for drinking soon, it shows impeccable balance in the finely ground tannins, moderate alcohol and deft touch of oak. Feels soft and complex in the mouth, carrying flavors of berries, herbs, mocha and sandalwood. Easy to find, with 16,056 cases produced.",Merlot,88,24.0,California,Napa Valley,Napa,,,Charles Krug 2006 Merlot (Napa Valley),Merlot,Charles Krug,red,no
12693,Chile,"Roasted, smoky initial aromas give way to olive and sassy red-fruit scents. This feels rubbery and grabby, with strong tannins. Rubbery, herbal flavors of plum and red berry finish racy and a bit tart.",Toro de Piedra Gran Reserva Single Vineyard,84,15.0,Curicó Valley,,,Michael Schachner,@wineschach,Viña Requingua 2011 Toro de Piedra Gran Reserva Single Vineyard Merlot (Curicó Valley),Merlot,Viña Requingua,red,no
12958,US,"The wine launched cinematically by Robert Redford in “Indecent Proposal,” this delivers a succulently memorable and seductive mix of crisp cassis and meaty rare beef, a sanguine underpinning that gives it intrigue. Full bodied and ripely crafted, it is completely satisfying in its classical components of sage and cedar, with a lingering lust of chocolate-covered cherry.",Merlot,94,85.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Pahlmeyer 2013 Merlot (Napa Valley),Merlot,Pahlmeyer,red,no
12970,US,"This wine is aromatically untoward with notes of seabreeze, green herbs, citrus and wood. It's medium bodied, somewhat gritty in feel, with barnyard flavors.",Flintlock,84,20.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Ded.Reckoning 2012 Flintlock Merlot (Yakima Valley),Merlot,Ded.Reckoning,red,no
12979,US,"Hints of toast, mushroom and black coffee lend a savory, earthy tone to ruddy black cherry and plum flavors. A bit clumsy and fading on the palate, it's showing its age, so best to drink up soon.",Merlot,84,17.0,New York,New York,New York Other,Anna Lee C. Iijima,,Palaia Vineyards 2007 Merlot (New York),Merlot,Palaia Vineyards,red,no
12992,US,"An enjoyable easy drinker with notes of bell pepper and sugared plum. It's broad in feel, lightly sweet with abundant plum flavors.",Merlot,84,12.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Wild Meadows 2012 Merlot (Columbia Valley (WA)),Merlot,Wild Meadows,red,no
13005,US,Smells and tastes vegetal; this is not a successful wine.,Rockpile Vineyard,82,32.0,California,Sonoma County,Sonoma,,,Paradise Ridge 2003 Rockpile Vineyard Merlot (Sonoma County),Merlot,Paradise Ridge,red,no
13015,US,"There are some problems here, beginning with a vegetal, asparagus smell and ending with a soft, simple syrup finish. In between are some decent cherry flavors wrapped into harsh tannins.",Merlot,82,21.0,California,Carneros,Napa-Sonoma,,,Buena Vista 2004 Merlot (Carneros),Merlot,Buena Vista,red,no
13018,US,"With its sugary, baked blackberry fruit, this Merlot is simply too soft and sweet, especially at this price.",Merlot,81,28.0,California,Lodi,Central Valley,,,Tahoe Ridge 2004 Merlot (Lodi),Merlot,Tahoe Ridge,red,no
13020,US,"Soft and semisweet, this simple wine has sugary cherry juice flavors. It contains 18% Syrah.",Reserve,81,16.0,California,California,California Other,,,Fallbrook 2005 Reserve Merlot (California),Merlot,Fallbrook,red,no
13049,Spain,"Ripe, stout and smoky dark-berry aromas are spicy and a bit hot. This lush Merlot from a warm year is voluminous and chubby, with heft and full extraction. Spicy, toasty blackberry and cassis flavors come with chocolaty oak, while this is dense, chewy and mouth coating on the finish. Drink through 2019.",Merlot,90,40.0,Northern Spain,Somontano,,Michael Schachner,@wineschach,Enate 2012 Merlot (Somontano),Merlot,Enate,red,no
13085,South Africa,"An interesting note of sweet smoke graces the nose of this Merlot, adding another layer to the otherwise traditional characteristics of rich black berry and dark plum guts. Round and satisfying in the mouth with approachable tannins and a medium finish.",Merlot,85,10.0,Western Cape,,,Lauren Buzzeo,@laurbuzz,Indaba 2010 Merlot (Western Cape),Merlot,Indaba,red,no
13091,US,"Heavy and oaky, with a full-bodied, soft mouthfeel. But it's rich and sweet in cherries, blackberries, plums, mocha and spices. Pretty good price for a nice, everyday Merlot.",Block 500 Estate,85,15.0,California,Alexander Valley,Sonoma,,,Trentadue 2009 Block 500 Estate Merlot (Alexander Valley),Merlot,Trentadue,red,no
13103,US,"Pure Merlot, from the Red Mountain vineyard, this displays that AVA's stiff, hard-edged tannins, keeping the fruit pinned down into a compact core. Cassis and black cherry, iron filings and some tar are all carefully balanced. There's plenty of muscle for further aging, and a hint of heat in the finish.",Red Mountain Vineyard,89,45.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Fidelitas 2007 Red Mountain Vineyard Merlot (Columbia Valley (WA)),Merlot,Fidelitas,red,no
13128,US,"Enticing complexities of bramble, rose and violet lend freshness to this ripe plummy Merlot. The palate is satisfyingly juicy, accented by crisp acidity and subtle notes of nuts and spice. A fine feathery layer of tannins cushions the finish.",Estate,89,17.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Jamesport 2013 Estate Merlot (North Fork of Long Island),Merlot,Jamesport,red,no
13172,US,"Sourced from the DuBrul and Meek vineyards, this pure varietal Merlot remains tart, earthy and shy of fully ripe. Pomegranate and rhubarb flavors dominate, with plenty of leafy herb.",Merlot,87,32.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Stevens 2011 Merlot (Yakima Valley),Merlot,Stevens,red,no
13220,US,"Substantial in dense red plum and black cherry, this dry, chewy wine will benefit from a decant or time in the glass. It furnishes a high-toned kick of acidity on the finish.",Merlot,86,22.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Kunde 2012 Merlot (Sonoma Valley),Merlot,Kunde,red,no
13227,US,"Pizza, burgers, tacos and similar everyday fare will go well with this Merlot. It's smooth in cherries, currants and cola.",Merlot,84,10.0,California,California,California Other,,,Lost Angel 2010 Merlot (California),Merlot,Lost Angel,red,no
13230,US,"The winemaker really squeezed out the cherries and boysenberries in this Merlot, making it super fruity. It's not especially complex, but it will appeal to fans of jammy wines.",Reserve,84,20.0,California,Dry Creek Valley,Sonoma,,,Frei Brothers 2011 Reserve Merlot (Dry Creek Valley),Merlot,Frei Brothers,red,no
13231,US,"For the price, this is a good investment in an everyday red wine. It's medium-bodied and dry, with cherry, tobacco and cedar flavors.",Merlot,84,10.0,California,California,California Other,,,Discoveries 2010 Merlot (California),Merlot,Discoveries,red,no
13250,US,"Ripe cherry and blackberry fruit stars in this easy-drinking wine, with oak providing toasty sweetness. It's an everyday, cheeseburger-friendly Merlot.",Merlot,84,15.0,California,Monterey County,Central Coast,,,Five Rivers 2011 Merlot (Monterey County),Merlot,Five Rivers,red,no
13353,US,"With cherry, black raspberry, red currant and licorice flavors wrapped into an elegantly light body, this Merlot may appeal to consumers who find Cabernet Sauvignon too heavy. It's an easy commercial wine to drink now.",Merlot,85,23.0,California,Napa Valley,Napa,,,Hunter Ashby 2005 Merlot (Napa Valley),Merlot,Hunter Ashby,red,no
13412,US,"A young wine from a high-acid year, and it's showing a fair amount of earth and green, herbal flavor. The fruit seems just on the edge of ripe, with hints of brambly berry. Well balanced in a tough year.",Merlot,86,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Gordon Brothers 2008 Merlot (Columbia Valley (WA)),Merlot,Gordon Brothers,red,no
13417,US,"Forward and spicy, this puts some muscle into the Merlot with earthy, tongue-gripping tannins. The fruit has a sweet tomato flavor, with a streak of cherry candy. Though not entirely knit together, it's a pleasant drink best enjoyed young.",Indian Wells,86,18.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2008 Indian Wells Merlot (Columbia Valley (WA)),Merlot,Chateau Ste. Michelle,red,no
13426,US,"Tightly wound, with big, edgy tannins that accentuate the acidity. Underneath you'll find dry, elegant flavors of tart cherries, red currants and violets. A polished, pretty wine that could pick up some nuances over the next 2–3 years.",Jack London Vineyard,90,25.0,California,Sonoma Valley,Sonoma,,,Kenwood 2007 Jack London Vineyard Merlot (Sonoma Valley),Merlot,Kenwood,red,no
13494,US,"You get plenty of rich, ripe cherry, red currant, cappuccino and peppery spice flavors in this briskly tannic, dry young Merlot. The mouthfeel is a little rugged, though. Drink up.",Cavedale Vineyards Pépé,85,39.0,California,Sonoma Valley,Sonoma,,,Y Rousseau 2009 Cavedale Vineyards Pépé Merlot (Sonoma Valley),Merlot,Y Rousseau,red,no
13512,US,"A cedary, slightly chemical aroma masks the fruit, and it is barrel flavors, more than berry flavors, that flood the palate. Overall it's a smooth, modestly-proportioned Merlot that's ready for near-term drinking.",Estate Grown,85,14.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Preston 2007 Estate Grown Merlot (Columbia Valley (WA)),Merlot,Preston,red,no
13553,US,"Simple and cola-like, it has bright flavors of strawberry and raspberry jam, with peppery, alcoholic heat, although it's basically dry. The weight is more like a rosé than a red, but it's pure and tasty.",Harvest Reserve,85,18.0,California,Monterey County,Central Coast,,,Mirassou 1998 Harvest Reserve Merlot (Monterey County),Merlot,Mirassou,red,no
13565,Chile,"Char and blackberry flavors on the palate are as brooding asthe dark soil, oak and berry fruit on the nose. Tannins speak louder than flavors in this wine; it's black, and with a little more lushness, could be a beauty.",Gran Reserva,84,14.0,Maipo Valley,,,,,Santa Alicia 1999 Gran Reserva Merlot (Maipo Valley),Merlot,Santa Alicia,red,no
13567,US,"This is described as a country-style wine because of its rugged tannins and angular, rough mouthfeel. The deeply plummy flavors are ripe, but very dry. The biggest problem may be the acids, which are very low. You long for more crispness and life, something to offset the fruitiness.",Ladi's Vineyard,84,23.0,California,Sonoma County,Sonoma,,,Paradise Ridge 1999 Ladi's Vineyard Merlot (Sonoma County),Merlot,Paradise Ridge,red,no
13590,US,"Brambly blackberry and leathery tar make for a full-bodied atmosphere around what is actually a fairly light, integrated and smooth wine. Clove and black currant give the finish a spicy edge.",Merlot,87,24.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Rutherford Ranch 2013 Merlot (Napa Valley),Merlot,Rutherford Ranch,red,no
13603,Chile,"Rubbery, tarry, herbal berry aromas lead to a fresh, lean, somewhat acidic palate. Flavors of plum, red currant and green herbs finish with zest and juicy acidity.",Merlot,84,10.0,Central Valley,,,Michael Schachner,@wineschach,Vaya Vadiso 2012 Merlot (Central Valley),Merlot,Vaya Vadiso,red,no
13661,France,"The Lurtons get their fruit for this wine from the Carcassonne region, the coolest part of the Languedoc. That explains the simple freshness of the red fruits, the acidity and the supple but dry tannins. Screwcap.",Les Bateaux Merlot,86,9.0,Languedoc-Roussillon,Vin de Pays d'Oc,,Roger Voss,@vossroger,J. & F. Lurton 2006 Les Bateaux Merlot Merlot (Vin de Pays d'Oc),Merlot,J. & F. Lurton,red,no
13666,US,"This '04 is off a beat from the '03, showing a tiredness that may be a result of the heat. It's soft, with candied blackberry and cherry flavors that finish dry, and is not ageworthy.",Napa River Ranch,86,50.0,California,Napa Valley,Napa,,,Hall 2004 Napa River Ranch Merlot (Napa Valley),Merlot,Hall,red,no
13756,US,"Meager and slightly thin, this offers red fruit, herbal cedar and tobacco, though the flavors are subtle and hard to make out.",Merlot,83,25.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Markham 2012 Merlot (Napa Valley),Merlot,Markham,red,no
13761,US,"Thin on the palate and yet simultaneously oaky, this funky Merlot includes small amounts of Syrah and Cabernet Sauvignon.",Merlot,83,24.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Talaria 2012 Merlot (Dry Creek Valley),Merlot,Talaria,red,no
13767,US,"Blended with 12% Cabernet Sauvignon, this Merlot is floral in aroma but lacking in fruit on the palate. A bitter herbal character develops toward the finish.",Le Sage,83,20.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Michel-Schlumberger 2012 Le Sage Merlot (Dry Creek Valley),Merlot,Michel-Schlumberger,red,no
13806,US,"The mocha, spice and dark raspberry aromas seem quite locked-up at present. The red and black fruit flavors meanwhile show subtlety and depth.",Merlot,90,34.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Five Star Cellars 2012 Merlot (Walla Walla Valley (WA)),Merlot,Five Star Cellars,red,no
13817,US,"Shows some vegetal unripeness throughout, along with cherry and currant flavors enhanced with the usual smoky oak. A disappointment.",Merlot,84,27.0,California,Napa Valley,Napa,,,Clos Pegase 2005 Merlot (Napa Valley),Merlot,Clos Pegase,red,no
13883,US,"Although it's totally dry, this Merlot is a little too sharp, with a bite of acidity marring otherwise pleasant flavors of cherries, chocolate, mint and herbs. At its best now.",Merlot,85,30.0,California,Lake County,,,,Zina Hyde Cunningham 2006 Merlot (Lake County),Merlot,Zina Hyde Cunningham,red,no
13894,US,"Merlot is on the comeback trail and this is a very fun style made by respected vineyard manager Erik Mallea. Woody red and black cherry meet with cola on the nose, while the palate remains bright, fruity, refreshing and easy to quaff. Flavors of black cherry soda meet with a milk chocolate character, yet without any overdone richness.",Merlot,91,25.0,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,@mattkettmann,Mallea 2012 Merlot (Happy Canyon of Santa Barbara),Merlot,Mallea,red,no
14049,US,"Nearly all varietal with just a splash of Syrah (3%) added, it has notes of sweet spices, cocoa, and cherry backed by dry, chalky tannins. A pleasant easy drinker.",Merlot,87,15.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Seven Falls 2010 Merlot (Wahluke Slope),Merlot,Seven Falls,red,no
14068,Argentina,"Burnt rubber, roasted generic berry and rooty tobacco aromas define the nose, which sets up a tangy, sharp, angular palate that shows little more than tart, quick cherry and raspberry flavors. Short and light on the finish.",Merlot,83,10.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Vila 2008 Merlot (Mendoza),Merlot,Vila,red,no
14069,US,"A little coarse, with scoury tannins and sweet jammy raspberry and cherry fruit. Good for everyday, but not much going on.",Merlot,83,18.0,California,Paso Robles,Central Coast,,,Wild Horse 2007 Merlot (Paso Robles),Merlot,Wild Horse,red,no
14199,US,"Soft and chocolaty, this smooth and broadly expressive Merlot has immediate flavor appeal. From a pair of Walla Walla vineyards, it's a showcase for silky fruit and buttery tannins.",Merlot,89,30.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Kontos 2008 Merlot (Walla Walla Valley (WA)),Merlot,Kontos,red,no
14217,US,"Here's a lovely red wine, soft and appealing, and perfect for drinking now. It's dry and silky in tannins, with intricately layered cherry, smoked meat, pepper and sandalwood flavors.",Merlot,89,35.0,California,Napa Valley,Napa,,,Peju 2007 Merlot (Napa Valley),Merlot,Peju,red,no
14237,US,"Rich and dense, this has blackberry and black cherry jam, mocha and spice flavors. It contains 16% Cabernet Sauvignon, which lends the wine weight and body. While it's technically dry, there's a sweetness that comes from the ripeness of fruit and the caramel flavor from the oak, which gives it a sugary, bacony taste. Delicious now and for a few years.",Merlot,88,40.0,California,Napa Valley,Napa,,,Stephanie 2008 Merlot (Napa Valley),Merlot,Stephanie,red,no
14264,US,"Rich and easy, this has jammy raspberry, cherry, milk chocolate, anise and sandalwood flavors. Earns extra points for the velvety texture and smooth, spicy finish.",Cooney Vineyard,86,25.0,California,Alexander Valley,Sonoma,,,Huntington 2010 Cooney Vineyard Merlot (Alexander Valley),Merlot,Huntington,red,no
14340,US,"Tastes like it has some volatility, with sharp, unpleasant acids framing flavors of cherries and raisins.",Merlot,80,23.0,California,Sierra Foothills,Sierra Foothills,,,Longevity 2005 Merlot (Sierra Foothills),Merlot,Longevity,red,no
14431,US,"This wine plays with the herbal, slightly green side of the Bordeaux grape, with oregano, thyme and just-cracked pepper spicing up the soft red strawberry and plum fruit on the nose. Dried herbs show strongly on the palate, alongside elderberry fruit and cedar.",Merlot,86,20.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Maddalena 2011 Merlot (Paso Robles),Merlot,Maddalena,red,no
14489,US,"Red and black currants, wild berries and a graphite minerality show on the nose of this attractively priced wine. The palate is a tad sweet, showing dark red fruits.",Merlot,84,15.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Esser 2013 Merlot (Monterey County),Merlot,Esser,red,no
14490,US,"Leathery cedar and ripe, almost baked blackberry and blueberry commingle in this generously tannic wine, which has a note of bitterness at its end.",Merlot,84,20.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,St. Francis 2012 Merlot (Sonoma County),Merlot,St. Francis,red,no
14494,US,"The variety is hard to find on this wine with aromas of tire rubber, barrel spice, green pepper and herb in the lead. It's medium bodied in feel, with soft tannins.",Merlot,84,14.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Kennedy Shah 2012 Merlot (Columbia Valley (WA)),Merlot,Kennedy Shah,red,no
14500,US,"Intensely ripened flavors of black plum and blueberry are accented by notes of spice, graham cracker and smoked nuts in this concentrated Merlot. It's forward and fruity but briskly composed with hints of dark herb and fine bitter tannins that lend a rustic Old-World feel.",Island Series,88,24.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Martha Clara 2014 Island Series Merlot (North Fork of Long Island),Merlot,Martha Clara,red,no
14609,US,"This outright delicious wine brings aromas of herbs, coffee and pencil lead along with a mixture of red and blue fruit. The flavors are sweet, luscious and concentrated, bringing a very high yum factor. Give it plenty of time to open up.",Zephyr Ridge,91,35.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Swiftwater Cellars 2012 Zephyr Ridge Merlot (Horse Heaven Hills),Merlot,Swiftwater Cellars,red,no
14629,US,"This wine comes from an assortment of top sites across the Columbia Valley and it shows. Aromas of dried herbs, pencil lead, toasty spice and blue and red fruit lead to sweet, rich and appealing flavors. There's intensity but also a good sense of acid and chalky tannic structure backing things up, along with undeniable deliciousness.",Merlot,90,28.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,L'Ecole No. 41 2012 Merlot (Columbia Valley (WA)),Merlot,L'Ecole No. 41,red,no
14695,US,"Pepper Bridge fruit makes up the majority of this wine, with the balance coming from Sheridan and Olsen vineyards. It offers aromas of barrel spice, herb, anise and exotic spice that lead to pitch-black, ever-so-slightly dried-out fruit flavors.",Merlot,89,32.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Two Vintners 2013 Merlot (Columbia Valley (WA)),Merlot,Two Vintners,red,no
14715,Chile,"Baked earthy black-fruit aromas are followed by a blocky palate with jagged tannins and bold acidity. Blackberry, chocolate, coffee and raw-oak flavors finish with black cherry and plum notes as well as some hollowness.",Trisquel Series Altitud,89,21.0,Curicó Valley,,,Michael Schachner,@wineschach,Aresti 2015 Trisquel Series Altitud Merlot (Curicó Valley),Merlot,Aresti,red,no
14792,Israel,"Dark ruby to the eye, this wine has a nose of raspberry and birch root. Flavors of blackberry, black cherry, smoked meat, vanilla custard and anise move across the palate, with fruit and smoke notes rising and receding in rhythm. Zesty cherry notes linger on the tongue despite strong but pleasant tannins.",Secret Reserve,91,40.0,Judean Hills,,,Mike DeSimone,@worldwineguys,Shiloh Winery 2014 Secret Reserve Merlot (Judean Hills),Merlot,Shiloh Winery,red,no
14812,US,"A complex opening of leather, plum, vanilla and gingerbread leads to a crisp palate with intense cherry notes. Lacks the multi-dimensionality of a top wine but the touches of youthful fruit on the medium finish are guaranteed to charm. Drink now.",Reserve,87,20.0,New York,North Fork of Long Island,Long Island,,,Lieb 2004 Reserve Merlot (North Fork of Long Island),Merlot,Lieb,red,no
14901,US,"Long maturation in French oak lends a distinctly nutty, smoky tone to this brambly berried Merlot. While bold in body and a touch warm in alcohol, its ripe black-fruit flavors are sharpened by cranberry acidity and firm, penetrating tannins. A hint of cocoa powder lingers on the finish.",Merlot,87,27.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Hazlitt 1852 Vineyards 2013 Merlot (Finger Lakes),Merlot,Hazlitt 1852 Vineyards,red,no
14913,US,"Except for a slightly rustic edge to the way the wine feels in the mouth, this is a spectacular success. It stands next to much more expensive Merlots proudly. Dry and smooth in tannins, the cherry, red currant and pepper flavors are outstanding.",Merlot,87,9.0,California,California,California Other,,,Bogle 2008 Merlot (California),Merlot,Bogle,red,no
14930,Argentina,"Slightly earthy and herbal smelling but with enough clean fruit on the nose to make the grade. The palate is fairly flush, with blackberry, baked notes and bitter chocolate flavors. Fleshy and warm overall, with a thick finish that's lightly peppery and toasty.",Merlot,86,10.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodega Norton 2009 Merlot (Mendoza),Merlot,Bodega Norton,red,no
14973,Italy,"A pure expression of Merlot, this shows loads of red berry fruit, with a touch of rosemary oil or green herb. Aged for 12 months in oak, it is soft, sturdy, fruity and genuine.",Plavis,88,35.0,Veneto,Veneto,,,,De Stefani 2008 Plavis Merlot (Veneto),Merlot,De Stefani,red,no
15013,US,"This very fresh and lively wine shows tart black currant, black plum and candied black cherry aromas, as well as elegant hints of lilac and potpourri. That purple flower note fuels the palate, with more lilac and lavender, and the structure is quite firm for its relatively light weight.",Estate,91,36.0,California,North Coast,,Matt Kettmann,@mattkettmann,Midnight 2014 Estate Merlot,Merlot,Midnight,red,no
15053,US,"Here's a lovely red wine, soft and appealing, and perfect for drinking now. It's dry and silky in tannins, with intricately layered cherry, smoked meat, pepper and sandalwood flavors.",Merlot,89,35.0,California,Napa Valley,Napa,,,Peju 2007 Merlot (Napa Valley),Merlot,Peju,red,no
15116,US,"A very nice Merlot, brimming with cherries, blackberries, mocha and sage. Feels drier and more tannic than most coastal Merlots and is terrifically versatile at the table.",Cloverdale Ranch,87,24.0,California,Alexander Valley,Sonoma,,,Pellegrini 2005 Cloverdale Ranch Merlot (Alexander Valley),Merlot,Pellegrini,red,no
15166,US,"Simple, forward flavors of vanilla syrup and fresh-cut tobacco seem to define the Milbrandt lineup. A tart berry flavor and chocolaty tannins make for a supple, flavorful Merlot.",Traditions,87,15.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Milbrandt 2009 Traditions Merlot (Columbia Valley (WA)),Merlot,Milbrandt,red,no
15181,Chile,"Cherry and black fruit aromas are capped by a rubbery note. It feels juicy and fresh, with raspberry, red plum and vanilla flavors. Drying but fresh and nice on the finish.",Crucero,87,10.0,Colchagua Valley,,,Michael Schachner,@wineschach,Siegel 2010 Crucero Merlot (Colchagua Valley),Merlot,Siegel,red,no
15339,US,This wine's dark cherry aromas veer into lipstick territory a bit and then the North Coast-sourced Merlot becomes overly tannic and a tiny bit green. Decent for the $10 price tag but not going to convert anyone into Merlot (this one's got 22% Cabernet Sauvignon blended in as well).,Merlot,84,10.0,California,North Coast,North Coast,Virginie Boone,@vboone,Line 39 2009 Merlot (North Coast),Merlot,Line 39,red,no
15352,US,"Soft and sweet, with a liqueur taste of raisins and crême de cassis. Dry, but hot. The official alcohol reading of 14.5% by volume tastes suspiciously low.",Red Handed,84,44.0,California,Paso Robles,Central Coast,,,HammerSky 2008 Red Handed Merlot (Paso Robles),Merlot,HammerSky,red,no
15378,France,"A big, ripe and jammy wine made from old vines. There are black plum fruits but the wine is dominated by licorice, black coffee and wood. It is powerful and very solid. Drink from 2017.",Cuvée Prestige,86,36.0,Bordeaux,Lussac Saint-Émilion,,Roger Voss,@vossroger,Château des Landes 2010 Cuvée Prestige  (Lussac Saint-Émilion),Merlot,Château des Landes,red,no
15385,US,There's a spicy cinnamon character to this wine that's otherwise flush in blackberry and chest-pounding ripe fruit and oak.,Merlot,86,30.0,California,Oakville,Napa,Virginie Boone,@vboone,District 2011 Merlot (Oakville),Merlot,District,red,no
15389,US,"This wine all comes Chandler Reach Vineyards. The aromas seem to lack clarity while the cranberry, prune and cherry flavors want for midpalate concentration.",Merlot,85,32.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Keira 2014 Merlot (Yakima Valley),Merlot,Keira,red,no
15398,US,"This is a simple wine with a touch of menthol and astringency, a mix of dried herb and grapes picked at an early stage of ripeness.",Merlot,85,18.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Camp 2015 Merlot (Sonoma County),Merlot,Camp,red,no
15412,Italy,"Made entirely with Merlot, this isn't very expressive, offering aromas and flavors that suggest black-skinned fruit along with whiffs of tangerine and baking spice. It's extremely simple, with loose-knit tannins. Drink soon.",Voltaccia 49,85,25.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Poggio al Chiuso 2014 Voltaccia 49 Merlot (Toscana),Merlot,Poggio al Chiuso,red,no
15444,US,"Herb, pencil lead, plum and vanilla aromas are followed by smooth, soft blue-fruit flavors. It shows a beautiful sense of balance.",Merlot,90,41.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Northstar 2013 Merlot (Columbia Valley (WA)),Merlot,Northstar,red,no
15476,US,"Blended with 12% Cabernet Sauvignon and 8% Syrah, this medium-bodied, soft and juicy red offers notions of berry pie and dusty leather, as backbeats of chocolate and blackberry play on the palate. With an intensely lengthy finish marked by clove this wine is memorably inviting.",Merlot,90,28.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Whitehall Lane 2013 Merlot (Napa Valley),Merlot,Whitehall Lane,red,no
15608,US,"Smells baked and hot, tastes harsh and dry, a bitter, astringent wine without charm.",Merlot,80,15.0,California,Cienega Valley,Central Coast,,,Pietra Santa 2004 Merlot (Cienega Valley),Merlot,Pietra Santa,red,no
15633,US,"This is an almost picture-perfect example of an excellent Washington Merlot, loaded with rich fruit flavors of plum and black cherry. The mouthfeel is satiny, the tannins round and ripe, with a smooth and supple finish.",Merlot,92,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Elevation Cellars 2010 Merlot (Columbia Valley (WA)),Merlot,Elevation Cellars,red,no
15711,US,"With no rough edges and quite a bit of silky appeal, this earns points for its dry elegance. The flavors are elusive: At first there is a fresh, ripe cherry note, then an olive tapenade element and a moment later a rich earthiness. It is fairly tannic, however, and unlikely to age for very long. Drink now–2014.",Merlot,88,30.0,California,Carneros,Napa-Sonoma,,,Truchard 2008 Merlot (Carneros),Merlot,Truchard,red,no
15808,US,"This easy-drinking Merlot has enough cherry, spice and smoky oak flavors to satisfy wine drinkers looking for a decent red. Earns extra points for the long finish.",Vintner's Collection,85,15.0,California,Central Coast,Central Coast,,,Sterling 2009 Vintner's Collection Merlot (Central Coast),Merlot,Sterling,red,no
