,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
35993,US,"This wine is an intrigue of lavender, rose and kirsch, young in firm tight tannins and tension. Black pepper, cherry and a light-bodied weight provide smooth drinkability and elegance, just waiting for the tannin to settle down. Drink now through 2020.",Smith Vineyards,91,38.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Byington 2014 Smith Vineyards Grenache (Dry Creek Valley),Grenache,Byington,red,no
35995,US,"This wine has just about the lightest pink color possible, very tempting floral and cherry aromas, and vibrant, mouthwatering cherry and grapefruit flavors. It's essentially light in body but so alive with fruit that it will drink well with almost any dish.",Rosé,91,24.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Clif Family 2015 Rosé of Grenache (Mendocino),Grenache,Clif Family,rose,no
36107,US,"This tasty, well-built wine is light in color, moderate in fruit flavor and has interesting spicy accents. The mouthfeel is broad and generous but also nicely supported by a light lacing of tannin.",Estate Bottled,89,28.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Lava Cap 2014 Estate Bottled Grenache (El Dorado),Grenache,Lava Cap,red,no
36230,US,"Earthy aromas of black loam and graphite give complexity to accents of beet juice and dried purple flowers on this wine by longtime Rideau Winery winemaker Andres Ibarra, who also manages La Presa Vineyard. Deep purple florals of violet and lavender hit the palate along with cooked peppercorns, sweet plums and spiced cherries, making for an elegant and complex package.",La Presa Vineyards,92,42.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Ibarra 2012 La Presa Vineyards Grenache (Santa Ynez Valley),Grenache,Ibarra,red,no
36383,US,"Red currants, balsamic-laced strawberries and darkly colored herbs emerge off of this wine by Grenache specialist Mikael Sigouin. There's a lot going on in this very flavorful wine, with Bing cherry fruit balanced by a graphite-like minerality.",Grenache,88,30.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Kaena 2012 Grenache (Santa Ynez Valley),Grenache,Kaena,red,no
36452,US,"A slightly sour red-apple and light strawberry aroma meets with a touch of watermelon and cotton candy on the nose of this blend of 76% Grenache, 10% Syrah, 8% Mission, 4% Zinfandel and 2% Cinsault. There is lots of citrus zing to the nectarine-driven palate, which also shows some pink-lemonade flavors.",Rose,88,24.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Proulx 2014 Willow Creek Farm Rose of Grenache (Paso Robles),Grenache,Proulx,rose,no
36745,US,"This is a soft, seemingly sweet, simple wine. Although it's luscious in raspberry, cherry, orange zest and cinnamon spice notes, it's pretty one-dimensional.",Grenache,85,28.0,California,Santa Barbara County,Central Coast,,,Standing Sun 2010 Grenache (Santa Barbara County),Grenache,Standing Sun,red,no
36827,US,"Juicy with scents of cherry cola and cream soda, this wine was sourced from two vineyards. It shows violet flavors, backed up by hibiscus and a light raspberry juice. It's clean, fresh and very easy to drink.",Grenache,89,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sculpterra 2013 Grenache (Paso Robles),Grenache,Sculpterra,red,no
36967,US,"Coming from the popular vineyard owned by the Chumash tribe, this delivers aromas of ripe raspberries and sanguine, earthy elements of iron-rich dirts. It's fairly mellow on the palate, with flavors of wild berry, lifting anise and a dank sense of tree roots.",Camp Four Vineyard,88,40.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Comartin 2012 Camp Four Vineyard Grenache (Santa Ynez Valley),Grenache,Comartin,red,no
37114,US,"The oak (50% new French) plays a big part in this show, with aromas of coffee and pencil lead alongside the variety's strawberries and herbs. It's supple and pillowy in feel with a high yum factor.",Stillwater Creek Vineyard,91,28.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Novelty Hill 2012 Stillwater Creek Vineyard Grenache (Columbia Valley (WA)),Grenache,Novelty Hill,red,no
37217,US,This pale salmon-colored wine shows bright aromas of watermelon and strawberry. The palate drinks dry with mouthwateringly tart fruit flavors.,Rosé,88,18.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Browne Family Vineyards 2015 Rosé Grenache (Columbia Valley (WA)),Grenache,Browne Family Vineyards,rose,no
37240,US,"Big flavors and full body make this deep-colored Grenache stand out. It combines aromas of ripe raspberry and boysenberry jam with hints of tobacco and cedar in the flavors. All are supported by a firm, tannic texture that is rounded out by a sensation of richness.",Melée,90,34.0,California,California,California Other,Jim Gordon,@gordone_cellars,Tuck Beckstoffer 2012 Melée Grenache (California),Grenache,Tuck Beckstoffer,red,no
37242,US,"The vineyard for this 100% Grenache is certified sustainable, organic and Biodynamic. Bright and light in strawberry and mint, the wine has a strong herbal component intertwined with tartness and tingling acidity.",Delta The Difference,90,35.0,California,Sta. Rita Hills,Central Coast,Virginie Boone,@vboone,Ampelos 2010 Delta The Difference Grenache (Sta. Rita Hills),Grenache,Ampelos,red,no
37269,US,Don't come looking for your light and fruity Grenache—the 15.2% alcohol lets you feel the fire pumping through the veins of this deeply ripe and potent wine. In a blind tasting you might easily think it was a Zin rather than a Washington Grenache.,Grenache,88,39.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Dusted Valley 2012 Grenache (Columbia Valley (WA)),Grenache,Dusted Valley,red,no
37387,US,"High toned, with deep cherry, strawberry and vanilla notes, this wine is velvety and dense, with powerful tannins and a breadth of earthy flavor.",Justi Creek Vineyard,88,40.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Dane Cellars 2014 Justi Creek Vineyard Grenache (Sonoma Valley),Grenache,Dane Cellars,red,no
37530,US,"Intensely fruity and subtle in oak, this wine is smooth and juicy, with a pronounced sense of cherry and strawberry. Substantive tannin provides weight and breadth, along with a grippy, leathery finish.",Campbell-McKinney Vineyards,88,44.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Kobler 2014 Campbell-McKinney Vineyards Grenache (Russian River Valley),Grenache,Kobler,red,no
37540,US,"This dry wine has a medium-dark color with a mahogany rim. It offers strong berry, black pepper and clove aromas and flavors, and a broad, smooth texture. It's full bodied, mouthfilling and spicy.",Grenache,88,30.0,California,Solano County,North Coast,Jim Gordon,@gordone_cellars,Gauguine 2013 Grenache (Solano County),Grenache,Gauguine,red,no
37556,US,"Fresh red cherry and plump red currants are spiced up by Dr Pepper, cola, rose petals, mace and dried fennel on the nose of this bottling by Sabrine Rodems. Tea and Asian five-spice notes arise once sipped, backed by raspberries and pink peppercorns, altogether fairly light and lithe in body.",Alta Loma Vineyard,89,35.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Wrath 2013 Alta Loma Vineyard Grenache (Monterey),Grenache,Wrath,red,no
37998,US,"Alluring red cherry wraps itself around a velvety texture with tannic foundation and a substantial mouthfeel. Though powerful, it's sexy and floral, with buoyant acidity and weight.",Grenache,92,34.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Kokomo 2013 Grenache (Dry Creek Valley),Grenache,Kokomo,red,no
38183,France,"Notes of dried dark berry, leathery spice, sweet tobacco and chocolate-covered cherry fill the nose of this wine. The satiny texture pairs well with the dusty tannins, and additional flavors of prune, sweet smoke and fresh caramel linger through the medium-length finish.",Rimage,87,24.0,Languedoc-Roussillon,Banyuls,,Lauren Buzzeo,@laurbuzz,Les Clos de Paulilles 2009 Rimage  (Banyuls),Grenache,Les Clos de Paulilles,red,no
38563,US,"The Amador Zin specialist is offering its first ever Grenache here, a tremendous debut, super light in color and texture, lightly rendered to show off its layers of delicate violet and raspberry amid a meatier backbone of lurking anise and herbs. With 9% Mourvedre and 5% Syrah, this is a light red worth seeking out.",Estate Bottled,89,20.0,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,@vboone,Amador Foothill Winery 2011 Estate Bottled Grenache (Shenandoah Valley (CA)),Grenache,Amador Foothill Winery,red,no
38598,Australia,"A big, burly, concentrated Grenache, Yangarra's High Sands bottling seems capable of evolving nicely over the next 3–5 years, although it is supple enough to drink now. Black cherry preserves gain structure on the finish in the form of finely dusty tannins.",High Sands,88,80.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Yangarra Estate Vineyard 2006 High Sands Grenache (McLaren Vale),Grenache,Yangarra Estate Vineyard,red,no
38620,Spain,"Light cherry and berry aromas are a bit candied, and the palate is more so. It's almost sugary sweet, but fortunately the wine has good acidity and bounce, so it's not cloying or sticky. Definitely for fans of white Zin and other sweet rosés.",Brut Rosado,84,13.0,Catalonia,Cava,,Michael Schachner,@wineschach,Torre Oria NV Brut Rosado Grenache (Cava),Grenache,Torre Oria,red,no
38660,US,"Bing cherries and cranberries are spiced with black cardamom on the slightly cough-syrupy nose of this wine. Iron and blood flavors show on the palate, with dried red cherries and rose petals.",Haven,89,42.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Archium 2013 Haven Grenache (Santa Ynez Valley),Grenache,Archium,red,no
38697,US,"Complex and generous on the palate, this vineyard-designated varietal is surprisingly light and bright in spirit, ethereal even, offering aromas of black pepper, violets and gunpowder, hard to figure out but inviting nonetheless. On the palate, juicy plum and dark cherry provide an exuberant edge.",Rossi Ranch,92,38.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Carlisle 2013 Rossi Ranch Grenache (Sonoma Valley),Grenache,Carlisle,red,no
38880,Spain,"A little heat on the nose is acceptable given that the remaining cherry and plum aromas are pure. A bit acidic on the palate but staunchly fresh, with good fruit flavor in the red plum category. Cleansing due to higher acidity, with hints of mocha and mineral.",Grenache,86,10.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Quo 2008 Grenache (Campo de Borja),Grenache,Quo,red,no
38882,US,"Here's a dry, elegant Grenache for drinking now. It has a silky texture, with slightly rough tannins and flavors of cherry pie, anise, mocha, pepper and herbs.",Grenache,86,21.0,California,Monterey,Central Coast,,,Scheid Vineyards 2007 Grenache (Monterey),Grenache,Scheid Vineyards,red,no
39372,US,"Fresh purple flowers and pressed boysenberry fruit meet with hints of smoke, herbs and white pepper on the complete-package nose of this bottling. The palate offers a strong sense of pepper, purple flowers and plummy fruits, finishing with a lifting character of juniper and dried mint.",Mr. Jones,91,50.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Barton 2014 Mr. Jones Grenache (Sta. Rita Hills),Grenache,Barton,red,no
39423,US,"Quite dark and dense, generous and ripe, this Grenache offers a mix of red and black fruits. The flavors continue onto a finish that's rich with kirsch and coffee.",Grenache,90,26.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,J. Scott Cellars 2010 Grenache (Rogue Valley),Grenache,J. Scott Cellars,red,no
39546,US,"This taut, dry Grenache shows better structure than most California Grenaches, with its firm texture and bite of acidity. It shows the variety's cherry flavors. Tasty now, it's a good substitute for any medium-bodied wine, such as Zinfandel or Merlot.",Grenache,87,45.0,California,Paso Robles,Central Coast,,,Sobriquet Winery 2008 Grenache (Paso Robles),Grenache,Sobriquet Winery,red,no
39618,US,"Fresh, enticing fruit aromas and a smooth yet firm texture make this full-bodied wine hard to resist. Toasted oak, ripe berries and cherries gush from the glass, and light tannins add grip to the generous mouthfeel.",Sharon's Vineyard,92,39.0,California,Fair Play,Sierra Foothills,Jim Gordon,@gordone_cellars,Baiocchi Wines 2013 Sharon's Vineyard Grenache (Fair Play),Grenache,Baiocchi Wines,red,no
40231,US,"Likeable for its dryness and elegantly crisp structure, this wine will support comfort foods like beef fajitas or Chinese stir fried beef with soy sauce. It has flavors of mashed red cherries, sprinkled with black pepper and cinnamon.",Oleta Vineyard,85,26.0,California,Fiddletown,Sierra Foothills,,,Martella 2006 Oleta Vineyard Grenache (Fiddletown),Grenache,Martella,red,no
40245,US,"This is an expertly balanced wine from Temecula, showcasing region's potential for Grenache. Rosewater, cherry juice and cherry blossom aromas are lifted by herbal touches of marjoram and crushed peppercorn. Fennel, thyme and oregano flavors kick off the palate, where strong acidity carries raspberry and red berry flavors into a complex and elegant finish.",Grenache,91,48.0,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Palumbo Family Vineyards 2013 Grenache (Temecula Valley),Grenache,Palumbo Family Vineyards,red,no
40247,US,"Inspired by co-winemaker Eli Parker's trips to Australia, this is simply a fun and tasty sparkling red, with rose, clove, black plum, and graphite notes on the nose. Ripe berry flavors round out the palate, but tangy plum skins and a slate-driven mineral tension keep it serious.",Sparkling,91,37.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Sibling Bubblery 2014 Sparkling Grenache (Santa Barbara County),Grenache,Sibling Bubblery,red,no
40752,Australia,"A tiny bottling (220 cases) of old-vine Grenache, this wine features lovely aromas of cinnamon, clove and ripe cherries. In the mouth it's surprisingly elegant, delivering cherry and spice flavors without excessive weight, ending on a slightly tart note. Drink now and over the next 4–5 years.",Australian Old Vine Collection,90,100.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Gibson's BarossaVale 2005 Australian Old Vine Collection Grenache (McLaren Vale),Grenache,Gibson's BarossaVale,red,no
40763,US,"Soft, sweet and Porty, with sugared flavors of red cherry jam and red currants. Feels hot and prickly in the mouth.",Grenache,82,28.0,California,Paso Robles,Central Coast,,,Venteux 2007 Grenache (Paso Robles),Grenache,Venteux,red,no
41485,US,"This Rhone blend drinks candied and off-dry, with ripe berry, fruit, and spice flavors, and on the soft side. Strives to combine the freshness and lightness of a white with the weight of a red, and does a pretty good job of it.",Rose,86,9.0,California,California,California Other,,,McDowell 2000 Rose Grenache (California),Grenache,McDowell,rose,no
41493,Australia,"Aptly named, for the oak influence here is strong—a dusty woodiness that's almost cedary. Fortunately, it's well integrated with the full-bodied cherry fruit. Finishes dry, but soft and ripe. —J.C.",Grenache,86,18.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Twelve Staves 2000 Grenache (McLaren Vale),Grenache,Twelve Staves,red,no
42672,France,"This is 100% Grenache from a vineyard planted in 1895, so genuinely old vines. That said, 2013 was a challenging vintage, and this wine shows the firmness that marks so many of the wines. It's taut, dusty and herbal, with drying tannins on the finish.",1895,87,30.0,Rhône Valley,Côtes du Rhône Villages,,Joe Czerwinski,@JoeCz,Château Maucoil 2013 1895 Grenache (Côtes du Rhône Villages),Grenache,Château Maucoil,red,no
43120,US,"A promising Grenache. Shows tremendous cherry flavors wrapped into elegantly smooth tannins, and the finish is dry and spicy. Pretty good, but a little fruit-driven and one-dimensional. The next step is to build in extra layers of complexity and depth.",Uriel J. Nielson Vineyard,87,60.0,California,Santa Maria Valley,Central Coast,,,Alta Maria 2006 Uriel J. Nielson Vineyard Grenache (Santa Maria Valley),Grenache,Alta Maria,red,no
43345,US,"This is an expertly balanced wine from Temecula, showcasing region's potential for Grenache. Rosewater, cherry juice and cherry blossom aromas are lifted by herbal touches of marjoram and crushed peppercorn. Fennel, thyme and oregano flavors kick off the palate, where strong acidity carries raspberry and red berry flavors into a complex and elegant finish.",Grenache,91,48.0,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Palumbo Family Vineyards 2013 Grenache (Temecula Valley),Grenache,Palumbo Family Vineyards,red,no
43347,US,"Inspired by co-winemaker Eli Parker's trips to Australia, this is simply a fun and tasty sparkling red, with rose, clove, black plum, and graphite notes on the nose. Ripe berry flavors round out the palate, but tangy plum skins and a slate-driven mineral tension keep it serious.",Sparkling,91,37.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Sibling Bubblery 2014 Sparkling Grenache (Santa Barbara County),Grenache,Sibling Bubblery,red,no
43367,Australia,"The d'Arenberg style favors structure over plushness, even in Grenache. This is crisp and firm, its cranberryish fruit tinged with hints of raspberry, orange zest, cinnamon and clove. Give it a few years to soften. Drink 2020–2030.",The Derelict Vineyard,91,29.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2013 The Derelict Vineyard Grenache (McLaren Vale),Grenache,D'Arenberg,red,no
43510,US,"The dark raspberry, plum, herb, vanilla and spice aromas and flavors are rich and high octane. It's not for the faint of heart but offers plenty of appeal.",Estate Grown Attache,90,24.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Ambassador Vineyard 2012 Estate Grown Attache Grenache (Red Mountain),Grenache,Ambassador Vineyard,red,no
44060,Australia,"Rich and intense but also round and soft. A horsey note adds complexity and rusticity to the dark chocolate, leather and black cherry aromas and flavors. —J.C.",Boundary Row,88,18.0,South Australia,Barossa Valley,,Joe Czerwinski,@JoeCz,Kurtz Family 2000 Boundary Row Grenache (Barossa Valley),Grenache,Kurtz Family,red,no
44281,US,"Aromas of raspberry and baking spices are followed by tart, full-bodied fruit flavors backed by cranberry-like tartness. It shows a lovely sense of texture but the alcohol distracts.",Estate Grown,88,42.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Ambassador Vineyard 2012 Estate Grown Grenache (Red Mountain),Grenache,Ambassador Vineyard,red,no
44285,US,"There is a very juicy nose to this bottling, with dark plum, berry and the slightest hint of baking spice. Red cherry and cranberry flavors pop on the palate, alongside decent helping of clove-like spice, but it's the stony grip that takes this one to the next level.",Rose,88,36.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Le Mistral 2016 Single Vineyard Rose of Grenache (Monterey County),Grenache,Le Mistral,rose,no
44970,US,"A Grenache blended with small amounts of Mourvèdre and Syrah, this may need more time in bottle to truly reveal itself. But for now, its herbal characteristics overpower the hidden notes of blueberry and vanilla trying to get out.",Grenache,85,25.0,California,Amador County,Sierra Foothills,Virginie Boone,@vboone,Andis 2010 Grenache (Amador County),Grenache,Andis,red,no
45258,US,"Light in color, this wine brings brooding aromas of red fruit, herb, spice and tire rubber. The red-fruit flavors are light and elegant, pulling up toward the finish.",Corfu Crossing Vineyard,89,65.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Alleromb 2014 Corfu Crossing Vineyard Grenache (Columbia Valley (WA)),Grenache,Alleromb,red,no
45316,US,"Lighter in the glass, this bottling shows garrigue, rose petals and buds and bright pomegranate aromas on the nose. It's lighter bodied on the sip, and would be nice on a summer day with a slight chill, offering flavors of cranberry, raspberry, thyme and marjoram.",Grenache,88,32.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Mesa Del Sol 2013 Grenache (Monterey County),Grenache,Mesa Del Sol,red,no
46237,Spain,"The opening of smoke, rubber and black cherry comes across as being dark and good. The palate holds form with lively cherry, plum and currant flavors and finally a medium-long, somewhat warm and meaty finish. Good for an everyday, no-frills Garnacha.",Viña Alarba Old Vines,86,10.0,Northern Spain,Calatayud,,Michael Schachner,@wineschach,Bodegas y Vinedos del Jalón 2008 Viña Alarba Old Vines Grenache (Calatayud),Grenache,Bodegas y Vinedos del Jalón,red,no
46374,Australia,"A lovely, complex example of why McLaren Vale Grenache deserves more of our attention. Like the last days of summer, this wine smells of drying flowers still on their stalks. Tart cherries, dried leaves, and medicinal herbs come through on the palate, which finishes smokey, like the dying embers of the last barbecue of the season.",Basket Pressed Amery Vineyard,91,40.0,South Australia,McLaren Vale,,,,Kay Brothers 2015 Basket Pressed Amery Vineyard Grenache (McLaren Vale),Grenache,Kay Brothers,red,no
46520,US,"This wine has an intensity of strawberry that permeates thoughout, riding atop a distinct earthiness that becomes slightly sour on the finish. Medium bodied, its aromatics are all roses.",Mounts Family Vineyards,86,34.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,C R Graybehl 2014 Mounts Family Vineyards Grenache (Dry Creek Valley),Grenache,C R Graybehl,red,no
46829,US,"Pretty dark for a blush, and very strongly flavored. The raspberry flavors veer into framboise, it's that extracted and liqueur-like. So there's nothing shy about it. Unusual and eccentric, but a pretty, flavorful wine. —S.H.",Rose,86,14.0,California,Cucamonga Valley,South Coast,,,Thornton 2000 Rose Grenache (Cucamonga Valley),Grenache,Thornton,rose,no
46900,US,"A blend of fruit from Northridge Vineyard on the Wahluke Slope and Powerline Vineyard in the Walla Walla Valley, this pale colored wine delivers vibrant, complex aromas of strawberry, brown stems, fresh flowers, green olive, smoked meat and moist earth. The cranberry and smoked meat flavors are soft and sumptuous, leading to an extended fruit and savory note finish. It's all about elegance but the purity is dazzling.",The Boy,94,50.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,K Vintners 2014 The Boy Grenache (Washington),Grenache,K Vintners,red,no
47064,US,"A brooding foundation of blackberry and mushroomy earth lift this full-bodied, tannic wine, which needs further time in bottle to develop. Spicy cinnamon, clove and pepper keep it lively on the palate, between the density and concentration of oak. Let this wine unwind in the bottle through 2020.",Grenache,88,35.0,California,Napa Valley,Napa,Virginie Boone,@vboone,V. Sattui 2012 Grenache (Napa Valley),Grenache,V. Sattui,red,no
47087,Spain,"This is tight and rubbery in feel, without much depth or give to the palate. Herbal tea aromas accent generic red fruit scents. Raspberry, red plum and salty flavors finish choppy but clean.",Clos Dalian Crianza,85,11.0,Catalonia,Terra Alta,,Michael Schachner,@wineschach,Cellers Unió 2015 Clos Dalian Crianza Grenache (Terra Alta),Grenache,Cellers Unió,red,no
47379,US,"A sensational effort, this wine is 100% varietal, sourced from four vineyards scattered throughout the sprawling Columbia Valley. Fragrant and concentrated, its hallmarks are purity and intensity. Plum, cherry liqueur and cassis are the focus, with bright lemony acids adding lift and zip to the mouthfeel.",Grenache,93,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Syncline 2011 Grenache (Columbia Valley (WA)),Grenache,Syncline,red,no
47443,France,"Dark, decadent notes of dried cherry and fig lead the bouquet of this seductive wine, with supporting notes of wood spice, cocoa powder, pressed purple flowers and rum raisin adding depth and character. The medium-weight palate boasts velvety tannins and rich black-fruit flavors that finish full and chocolaty.",Domaine de Bila-Haut Vin Doux Naturel,89,26.0,Languedoc-Roussillon,Rivesaltes,,Lauren Buzzeo,@laurbuzz,M. Chapoutier 2001 Domaine de Bila-Haut Vin Doux Naturel Grenache (Rivesaltes),Grenache,M. Chapoutier,red,no
47903,US,"Intensely aromatic, this carries a wealth of layered flavors consistent with past vintages. Umami, sea salt, mineral and Provençal herbs comingle, with a rich component of raspberry, plum and cherry compôte. More layers appear through the finish, with orange liqueur and a whiff of tanned leather.",Armada Vineyard God Only Knows,96,90.0,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,@paulgwine ,Cayuse 2011 Armada Vineyard God Only Knows Grenache (Walla Walla Valley (OR)),Grenache,Cayuse,red,no
47907,US,"Densely planted and labor intensive (it is actually tilled by Belgian draft horses), the vineyard's first releases have been eagerly anticipated, and do not disappoint. Floral highlights are stacked over a swirl of umami, with subtle power and airiness. Delicate and tense, it's packed with brambly berry flavors, minerally acids and fine-grained tannins.",Sur Echalas Vineyard,95,110.0,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,@paulgwine ,Horsepower 2011 Sur Echalas Vineyard Grenache (Walla Walla Valley (OR)),Grenache,Horsepower,red,no
47914,US,"This vineyard was planted specifically for the No Girls project. The wine is fresh, fragrant and intensely floral, with a mix of rosewater and orange zest. Elegant, with a delicate, lacy texture, the flavors are savory and salty, braced with stiff, lightly peppery tannins. Notes of funk and mushroom come into play as it finishes gracefully and with unexpected length.",La Paciencia Vineyard,95,65.0,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,@paulgwine ,No Girls 2011 La Paciencia Vineyard Grenache (Walla Walla Valley (OR)),Grenache,No Girls,red,no
47972,US,"Qupe reaches into the Edna Valley for this finely crafted Grenache. It's pale in color and has the silky texture of Pinot Noir, but there's an earthy, Provençal herb tug to the cherry and cola flavors. A dry, polished and complex wine with a crisp edge of cool-climate acidity.",Sawyer Lindquist Vineyard,87,35.0,California,Edna Valley,Central Coast,,,Qupé 2008 Sawyer Lindquist Vineyard Grenache (Edna Valley),Grenache,Qupé,red,no
48147,US,"The delicate yet brilliant pink color of this rosé is stunning (Could it be protected by the darker glass, a rare packaging choice for the style?) and the wine inside matches up, starting with a brisk nose of red apple, white cherry, strawberry and lime. There's red plum and more strawberry to the sip. With a grippy texture and steadily rising acidity, this is one of the better pinks of the vintage.",Rosé,91,18.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Kitá 2016 Camp 4 Vineyard Rosé of Grenache (Santa Ynez Valley),Grenache,Kitá,rose,no
48161,US,"Light in color, this offers alluring peat, white pepper, herb, earth and raspberry aromas. It dances on the palate, showing elegance and sophistication and bringingplenty of intrigue.",Reserve,91,45.0,Oregon,Oregon Other,,Sean P. Sullivan,@wawinereport,Aubichon Cellars 2015 Reserve Grenache,Grenache,Aubichon Cellars,red,no
48233,US,"Clean and tight aromas of strawberry essence mesh with dried violets, rose petals, star anise and clove on this engaging while classically profiled bottling. It's light and lively on the palate, with tons of bright red fruit and cinnamon spice, showing cranberry tang in the midpalate and the structural bones to hold up its energetic game for years.",Grenache,92,34.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Jaffurs 2012 Grenache (Santa Barbara County),Grenache,Jaffurs,red,no
48330,US,"This brand is winemaker Heidi Peterson Barrett's ode to Rhône, as well as a place for her own Bordeaux-varietal wines. The first vintage of this 100% varietal wine on its own, it's soft and supple with a tannic backbone. Pretty plum aromas and a streak of peppery spice and leather are joined on the palate by juicy blueberry and finished off in restrained oak.",Grenache,90,45.0,California,Napa Valley,Napa,Virginie Boone,@vboone,La Sirena 2012 Grenache (Napa Valley),Grenache,La Sirena,red,no
48460,Spain,"Concentrated on the nose, with oak aromas that are under control, this Garnacha is fresh and firm on the palate. Flavors of loamy berry and cassis are ripe almost to the point of being raisiny. A plump yet dry and spicy finish ends with oak-based resin and creaminess.",Old Vines,88,16.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Quo 2011 Old Vines Grenache (Campo de Borja),Grenache,Quo,red,no
48718,US,"This wine, which blends 75% estate fruit with 25% from Rodney's Vineyard, offers black raspberry juice, black cardamom, allspice, buttered cherries and sandalwood on the nose. Bright strawberry fruit flavors are enhanced with clove spice, and a decently tart tension holds it all together.",Grenache,91,33.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Carhartt Vineyard 2012 Grenache (Santa Ynez Valley),Grenache,Carhartt Vineyard,red,no
49284,France,"Full bodied and concentrated, with a long, chewy finish, this wine gets points for being complex as well. It's plummy yet savory, with touches of braised beef, coffee and black olive. Drink 2013–2023.",Cuvée Spéciale,92,85.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Tardieu-Laurent 2007 Cuvée Spéciale Grenache (Châteauneuf-du-Pape),Grenache,Tardieu-Laurent,red,no
49338,Australia,"Full-bodied and lush in style, with aromas of cherries and spice. On the palate, it delivers waves of fresh fruit and hints of cocoa, but also enough complexity to hold your interest before finishing on a long, mouthwatering note. Drink now–2016.",Romas,93,75.0,South Australia,Clarendon,,Joe Czerwinski,@JoeCz,Clarendon Hills 2008 Romas Grenache (Clarendon),Grenache,Clarendon Hills,red,no
49385,US,This is a simple and soft wine. It has semi-sweet flavors of cola and cherry.,Grenache,82,25.0,California,Santa Barbara County,Central Coast,,,Curtis 2009 Grenache (Santa Barbara County),Grenache,Curtis,red,no
49502,US,"This bottling from the cool-climate Jespersen Ranch offers baked black cherry, graphite, gingerbread and vanilla on the nose. There's a kick of white pepper on the palate, possibly owing to the 10% Syrah that's blended in, along with dark boysenberry fruit. The texture is grippy and serious for the grape.",JR Reserve,91,50.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Niner 2014 JR Reserve Grenache (Edna Valley),Grenache,Niner,red,no
