,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
21394,France,"90—92 Barrel sample. Dry botrytis is the theme here, with richness rather than sweetness. Somewhere under all that dryness is acidity and flavors of sweet pears, but these are a long way off.",Barrel sample,91,,Bordeaux,Barsac,,Roger Voss,@vossroger,Château Suau 2006 Barrel sample  (Barsac),Bordeaux-style White Blend,Château Suau,white,no
21511,US,"Elaborate and detailed, this blend offers waves of ripe, creamy tangerines, dates, mangoes and spices, leading to a long, exotic finish. It accomplishes the magic of tasting sweet in the middle and dry at the end. This is a blend of Sauvignon Blanc and Sémillon.",Proprietary,92,50.0,California,Sonoma County,Sonoma,,,Carte Blanche 2010 Proprietary White (Sonoma County),Bordeaux-style White Blend,Carte Blanche,white,no
21513,France,"A ripe, spicy wine, this balances its rich tropical fruits with tense acidity and wood toast. It's full and rounded yet finely tangy and taut. With this structure, the wine should age over many years.",Bordeaux-style White Blend,92,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Bouscaut 2009  Pessac-Léognan,Bordeaux-style White Blend,Château Bouscaut,white,no
21514,France,"This is full and rounded initially, then the more textured notes of green fruit skin and wood spice come through. It has an attractively ripe feel while remaining structured. At the same time, the wine is developing fast and will be ready to drink in 3–4 years.",Bordeaux-style White Blend,92,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Carbonnieux 2009  Pessac-Léognan,Bordeaux-style White Blend,Château Carbonnieux,white,no
21757,France,"While displaying strong herbaceous Sauvignon Blanc flavors, the wine is also rich with fruitiness, offering a delicious series of green fruits followed by pineapple and tropical flavors. It's a wine that's right up front, crisp and bright at the end.",Bordeaux-style White Blend,92,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château la Garde 2012  Pessac-Léognan,Bordeaux-style White Blend,Château la Garde,white,no
21882,US,"Just what you want in a Sauvignon Blanc-based white Bordeaux-style wine. It's bone dry and mouthwateringly tart in acidity, while the citrus flavors suggest gooseberries, but don't fall into the trap of green underripeness. Sémillon constitutes 20% of the blend.",White Wine,92,38.0,California,Napa Valley,Napa,,,Vellum 2010 White Wine White (Napa Valley),Bordeaux-style White Blend,Vellum,white,no
22021,France,"The spice of this wine shows most. Add that to its good acidity and lively texture, and the wine will be delicious and rounded in a few months time. Drink from late 2017.",Bordeaux-style White Blend,86,16.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château des Arras 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château des Arras,white,no
22022,France,"This wine is soft and rounded. It does have plenty of acidity but that is only a part of a ripe, smooth whole. The lemon fruitiness and touch of spice give the aftertaste a great lift.",Bordeaux-style White Blend,86,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lauduc 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Lauduc,white,no
22295,US,"The 33% Semillion shows strongly in this Bordeaux-style blend, with the rest Sauvignon Blanc. Toasted Marcona almonds, preserved lemons, dried limes, iodine and walnut oil greet the nose. The nut-oil character is laced throughout the palate, with dried yellow fruits and a touch of earthiness. It's fresh yet creamy, and perfect for a wide range of cheeses.",Devin,92,24.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Buttonwood 2012 Devin White (Santa Ynez Valley),Bordeaux-style White Blend,Buttonwood,white,no
22314,France,This 50-50 Sauvignon Blanc and Sémillon is a rich wine that is full of lightly peppered ripe apple and pear flavors. It feels generous while being full in the mouth with good concentration and crisp acidity. Drink now.,Château l'Escadre,90,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2015 Château l'Escadre  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Vignobles Carreau Selection,white,no
22652,France,"Very herbaceous in character, this is a wine that has richness, intensity and the balance of a mineral texture and tight acidity. It's a wine that needs food with its structure and tangy aftertaste.",Léo de la Gaffelière,88,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Maison Malet Roquefort 2012 Léo de la Gaffelière  (Bordeaux Blanc),Bordeaux-style White Blend,Maison Malet Roquefort,white,no
22736,France,"This Bordeaux white is heavily oaked, and it's therefore overloaded with coconut aromas, creamy custard and pear flavors, and a taste of banana on the finish. At every point along the way the wood towers over the fruit, which ultimately makes the wine duller than it could be.",White,84,15.0,Bordeaux,Bordeaux Blanc,,,,Château de Rochemorin 2000 White  (Bordeaux Blanc),Bordeaux-style White Blend,Château de Rochemorin,white,no
22937,France,"This is a mature, wood-aged wine. It is rich in yellow fruits and toast flavors. It does retain a crisper, citrus side that keeps it fruity. The wines are vegan (no animal products in production). It is ready to drink.",Excellence,86,17.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Chateau Haut Rian 2013 Excellence  (Bordeaux Blanc),Bordeaux-style White Blend,Chateau Haut Rian,white,no
22951,France,"A Sauvignon Blanc-dominated wine that is crisp while also having some weight and fatness from the Sémillon in the blend. It is full of fruit, with lemon and crisp apple flavors. The aftertaste is tight and tangy with lemon zest.",Bordeaux-style White Blend,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Exem 2015  Bordeaux Blanc,Bordeaux-style White Blend,Exem,white,no
23129,France,"This wine is closed at this young stage but hints at an underlying richness. That leaves acidity and fragrant lemongrass-like crispness at the fore. It needs time to fill out, so drink from 2021.",Petit Guiraud,89,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Guiraud 2014 Petit Guiraud  (Sauternes),Bordeaux-style White Blend,Château Guiraud,white,no
23134,France,"This wine has intense acidity and a tight texture that will obviously need time to open up, but ripe apricot and honey flavors are present now. Drink from 2021.",Raymond Louis,89,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Rabaud-Promis 2014 Raymond Louis  (Sauternes),Bordeaux-style White Blend,Château Rabaud-Promis,white,no
23328,France,Jean Lissague's blend of 90% Sauvignon Blanc and 10% Muscadelle is soft and full in the mouth with just enough acidity to keep it crisp. Melon and spiced-lemon create a tangy touch that gives the wine an edginess. Drink now.,Petit Secret,87,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Grand Secret 2015 Petit Secret  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Château Grand Secret,white,no
23330,France,"This wine has a dual nature, displaying both herbal and citrus characteristics. A crisp texture and some spiciness indicate its youth. It will be better with some age, so drink from 2017.",Bordeaux-style White Blend,87,18.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château les Clauzots 2015  Graves,Bordeaux-style White Blend,Château les Clauzots,white,no
23938,France,"89-91 Herbaceous and fresh, the wine has a grassy character with a citrus edge, spice and grapefruit. It is lively and refreshing.",Barrel sample,90,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Le Nardian 2010 Barrel sample  (Bordeaux Blanc),Bordeaux-style White Blend,Le Nardian,white,no
23952,France,"88-90 A definite mineral character here, with a wine that boasts a taut structure, pushing beyond the metallic edge of the fruit.",Barrel sample,89,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Romer 2010 Barrel sample  (Sauternes),Bordeaux-style White Blend,Château Romer,white,no
23955,France,"88-90 Great acidity runs through what is also a richly concentrated wine. It has weight, density, always with this bright acidity.",Barrel sample,89,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Picque Caillou 2010 Barrel sample  (Pessac-Léognan),Bordeaux-style White Blend,Château Picque Caillou,white,no
23957,France,"88-90 Spicy, toasty fresh citrus wine. It's light, crisp, with bright final acidity.",Barrel sample,89,,Bordeaux,Graves,,Roger Voss,@vossroger,Château de Chantegrive 2010 Barrel sample  (Graves),Bordeaux-style White Blend,Château de Chantegrive,white,no
24039,France,"There is a lightly toasty character in this wine that gives it a round, full texture. Spice goes along with the green and white-fruit flavors to make an intensely fruity wine that hints at a New World style. Drink now. This is one of 15 Bordeaux chateaus by Crus and Domaines de France.",Bordeaux-style White Blend,87,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Haut Mouleyre 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Haut Mouleyre,white,no
24040,France,"With vineyards located in the far southeast of the Bordeaux appellation, this wine is very crisp and clean, this is a fruity wine, packed with green plum, citrus and sliced apple flavors. It is ready to drink now with its bright acidity and lightly perfumed aftertaste.",Bordeaux-style White Blend,87,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lary 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Lary,white,no
24041,France,"This is an attractive blend that includes a good proportion of ripe Sémillon and perfumed Muscadelle. They soften and deliciously fill out the herbal edge of the wine. That gives it a rich feel, full and fruity with a fragrant aftertaste. Drink now.",Bordeaux-style White Blend,87,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Tour le Pin 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Tour le Pin,white,no
24731,France,"This is a lightly creamy, fruity wine. With touches of citrus, bitter orange and a good burst of acidity, it is balanced, ripe and ready to drink.",Bordeaux-style White Blend,85,35.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château de Janicon 2011  Graves,Bordeaux-style White Blend,Château de Janicon,white,no
24885,France,"A very herbaceous, fish-friendly wine that wins with its lemon and pink grapefruit flavors. It's aromatic and light, with the fruitiness right up front. Screwcap.",The Pairing Collection Salmon & Trout,85,8.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Barton & Guestier 2012 The Pairing Collection Salmon & Trout  (Bordeaux Blanc),Bordeaux-style White Blend,Barton & Guestier,white,no
25008,France,"A truly grassy aroma leads to a fresh, herbaceous and crisp wine. To top its crispness, it also has some weight, wood flavors and a creamy core with a white pear texture. It could benefit from aging, at least three years, to bring out the inherent richness of the wine.",Bordeaux-style White Blend,93,40.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Haut-Bergey 2007  Pessac-Léognan,Bordeaux-style White Blend,Château Haut-Bergey,white,no
25049,France,"Dominated by ripe Sémillon, this is a rich wine. It has a touch of herbaceousness, but the yellow fruits, pears and stroke of lemon give a full-bodied, rounded feel. Wood aging adds further to the satisfying flavors.",Cuvée des Conti,88,17.0,Southwest France,Bergerac Sec,,Roger Voss,@vossroger,Château Tour des Gendres 2013 Cuvée des Conti White (Bergerac Sec),Bordeaux-style White Blend,Château Tour des Gendres,white,no
25305,France,"This is certainly a rich wine, the yellow peach flavors ripe and concentrated. But there is also a hard core where the botrytis dominates and makes for a tight character. It is missing charm.",Bordeaux-style White Blend,87,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château d'Arche 2006  Sauternes,Bordeaux-style White Blend,Château d'Arche,white,no
25445,France,"Soft and generously ripe, the yellow and white fruits dominate this open wine. The structure comes from green plum flavors, leaving a crisp aftertaste.",Bordeaux-style White Blend,91,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Malartic-Lagravière 2005  Pessac-Léognan,Bordeaux-style White Blend,Château Malartic-Lagravière,white,no
25670,France,"A very herbaceous character makes this wine seem rather thin. It's soft and lightweight, and the lemon zest character is mildly attractive. Ready to drink.",Bordeaux-style White Blend,84,20.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Virecourt 2011  Bordeaux Blanc,Bordeaux-style White Blend,Château de Virecourt,white,no
25732,France,Peach aromas open a smooth wine. It has acidity certainly but also some good melon and pear ripeness. There is an herbaceous edge that cuts through the finish.,Bordeaux-style White Blend,84,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Dame Jane 2010  Bordeaux Blanc,Bordeaux-style White Blend,Château Dame Jane,white,no
25733,France,"Soft, fruity wine, very smooth, its pear and green plum flavors integrated into acidity along with a light touch of sweetness. Ready to drink.",Réserve Spéciale,84,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Domaines Barons de Rothschild (Lafite) 2010 Réserve Spéciale  (Bordeaux Blanc),Bordeaux-style White Blend,Domaines Barons de Rothschild (Lafite),white,no
25890,France,"Fresh and citrus crisp, this is a Sauvignon-dominated herbaceous wine. It has a light structure and a texture that brings out vivid lemon zest. Not for aging, drink now.",Bordeaux-style White Blend,84,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Beauregard-Ducourt 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château de Beauregard-Ducourt,white,no
26049,France,"There is some ripe melon fruitiness that gives the wine richness. By contrast, there is little structure or crisp acidity to give it life.",Château la Croix Saint-Pierre Blanc de la Croix Saint-Pierre,84,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2015 Château la Croix Saint-Pierre Blanc de la Croix Saint-Pierre  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Vignobles Carreau Selection,white,no
26054,France,This is a soft wine. It is lightly fruity while tasting dilute and unfocussed. Drink now.,Bordeaux-style White Blend,84,12.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Bretonnière 2015  Blaye Côtes de Bordeaux,Bordeaux-style White Blend,Château la Bretonnière,white,no
26335,France,"This is a creamy wine that has attractive fresh apple as well as citrus flavors. It has a tang of lemon zest to give a crisper edge. The aftertaste is fruity, ripe and refreshing.",Bordeaux-style White Blend,86,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Domaine du Claouset 2014  Bordeaux Blanc,Bordeaux-style White Blend,Domaine du Claouset,white,no
26497,France,"This crisp, balanced wine has lively citrus fruits, light spiciness and some tight, mineral acidity. Drink now.",Bordeaux-style White Blend,87,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Les Parcelles de Stéphane Derenoncourt 2016  Bordeaux Blanc,Bordeaux-style White Blend,Les Parcelles de Stéphane Derenoncourt,white,no
26506,France,"There is a touch of toastiness to this otherwise fruity wine, produced by Jean-René Matignon of Château Pichon Baron in Pauillac. It has class as well as attractive tangy acidity and a refreshing citrus backdrop. Drink now.",Bordeaux-style White Blend,87,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Cap Royal 2016  Bordeaux Blanc,Bordeaux-style White Blend,Cap Royal,white,no
26512,France,"Produced with advice from the late Denis Dubourdieu who was instrumental in revolutionizing Bordeaux white wines, this is impressive. The wood aging is just right, giving toast and allowing the ripe fruits to blossom and smooth out. The wine will age well, so don't drink before 2020.",Bordeaux-style White Blend,93,35.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Picque Caillou 2015  Pessac-Léognan,Bordeaux-style White Blend,Château Picque Caillou,white,no
26545,France,"Fresh, fruity and fragrant, this wine has a pure line of acidity and crisp citrus alongside its tangy texture. The tightness shows its aging potential; drink from 2020. Founded in the 13th century by Benedictine monks, Château Carbonnieux is one of the oldest estates in the Bordeaux region. In 1956, Marc Perrin purchased the château and began vineyard and winery renovations that were continued by son Antony. The property is now run by grandsons Eric and Philibert.",Bordeaux-style White Blend,92,42.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Carbonnieux 2013  Pessac-Léognan,Bordeaux-style White Blend,Château Carbonnieux,white,no
26581,France,"The wine from Vignobles Chatelier is ripe, smooth and well balanced. With its green fruits balanced by apricot, it is a wine that has both tangy acidity and a soft, rounded texture. It is ready to drink.",Bordeaux-style White Blend,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château d'Arveyres 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château d'Arveyres,white,no
26582,France,"A spectacular B&B château is the backdrop for this 100% Sauvignon (Blanc and Gris). The wine has a strongly herbal character with its tense acidity and citrus flavors. It is still developing its even more fruity side, bringing out apple and green-plum flavors. Drink from late 2016. Owned by Groupe Bolian since 2013.",Bordeaux-style White Blend,86,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de la Rivière 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château de la Rivière,white,no
26583,France,"The wine is all green fruit, crisp and with a strong citrus element. Its light tangy texture lifts it easily and gives a bright character to an attractive wine. Drink now. This is one of 15 Bordeaux chateaus by Crus and Domaines de France.",Bordeaux-style White Blend,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Laubès 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Laubès,white,no
26730,France,"Dourthe's 100% Sauvignon Blanc is lively and crisp—a light, bright wine. With its strong citrus flavors, lemon and tangerine, touched by spice, it is balanced and fruity. The texture gives a herbal edge that is attractive and refreshing.",La Grande Cuvée,88,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Dourthe 2015 La Grande Cuvée  (Bordeaux Blanc),Bordeaux-style White Blend,Dourthe,white,no
26827,France,"Citrus and apple flavors bring out freshness. A dry white, it conveys a smooth texture, lively acidity and a crisp aftertaste. Drink now.",Chartron la Fleur,87,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Schröder & Schÿler 2012 Chartron la Fleur  (Bordeaux Blanc),Bordeaux-style White Blend,Schröder & Schÿler,white,no
27639,France,"Opulent richness combines with an aromatic delicacy, with honey, orange and acacia. The freshness and acid-sweetness balance of Castelnau are already accessible.",Castelnau de Suduiraut,90,30.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Suduiraut 2003 Castelnau de Suduiraut  (Sauternes),Bordeaux-style White Blend,Château Suduiraut,white,no
27789,France,"A big, fruity bold wine, packed with the ripest fruit, concentrated and complex, with room for tight acidity. It has citrus and green plum crispness, and needs time to fully integrate with the wood and ripe yellow fruits.",Pêche au Carrelet,90,33.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château Haut-Peyrous 2008 Pêche au Carrelet  (Graves),Bordeaux-style White Blend,Château Haut-Peyrous,white,no
27801,France,"From a Barsac-based producer who prefers to use the Sauternes appellation, this rich, intense wine has weight, opulence and layers of honey and botrytis flavors. While still young, it shows impressive apricot and liquorous flavors. Drink from 2022.",Bordeaux-style White Blend,94,45.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Caillou 2014  Sauternes,Bordeaux-style White Blend,Château Caillou,white,no
27905,France,"91-93. Barrel sample. Initially this is just a seductive effort; but then its intensity and structure emerge, creating a wine of great complexity. Its botrytis character adds considerable weight.",Barrel Sample,92,,Bordeaux,Barsac,,Roger Voss,@vossroger,Château Suau 2011 Barrel Sample  (Barsac),Bordeaux-style White Blend,Château Suau,white,no
27916,France,"90-92. Barrel sample. A herbaceous, fruity wine, with its acidity well integrated into the ripe, bright fruits. The wine is light, fresh and crisp, with an attractive lemon-curd note.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Picque Caillou 2011 Barrel Sample  (Pessac-Léognan),Bordeaux-style White Blend,Château Picque Caillou,white,no
27919,France,"90-92. Barrel sample. There are some reductive, meaty aromas on this barrel sample, but the palate still shows the fine potential of this wine. It has all the weight and richness of the vintage, with underlying crisp acidity.",Barrel Sample,91,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Filhot 2011 Barrel Sample  (Sauternes),Bordeaux-style White Blend,Château Filhot,white,no
27940,France,"Soft, open wine, with some attractive perfumed character as well as light acidity. It is somewhat unfocused, missing structure. Screwcap.",Bordeaux-style White Blend,85,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Suau 2010  Bordeaux Blanc,Bordeaux-style White Blend,Château Suau,white,no
28060,France,"Swathes of botrytis reveal themselves seductively on this sweet wine. It is rich in flavors, but still vibrant with acidity. Fine balance and intense flavors of apricots, honey and spice give it potential to age well. Drink from 2015.",Bordeaux-style White Blend,90,28.0,Bordeaux,Cérons,,Roger Voss,@vossroger,Château du Seuil 2012  Cérons,Bordeaux-style White Blend,Château du Seuil,white,no
28106,France,"Sumptuous, ripe and very full on the palate, this wine is dense and packed with notes of botrytis that give a strong sense of structure. This well-balanced wine shows potential to age, offering rich acacia honey and beautiful final acidity. Drink from 2020.",Bordeaux-style White Blend,94,60.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château de Rayne Vigneau 2011  Sauternes,Bordeaux-style White Blend,Château de Rayne Vigneau,white,no
28240,France,"Aromas of green-plum jelly and a touch of toast set out a wine that is spicy as well as fresh. Bitter orange marmalade flavors are laced with lime acidity, lying over a firm, tense structure with a mineral edge. It will develop well, but don't drink before 2020.",Bordeaux-style White Blend,93,,Bordeaux,Barsac,,Roger Voss,@vossroger,Château Doisy-Daëne 2011  Barsac,Bordeaux-style White Blend,Château Doisy-Daëne,white,no
28242,France,"With its strong initial impression of dryness, this is obviously a structured wine. It is dense, rich and concentrated with fine tannins, spice and a strong orange-zest character. Refreshing acidity gives a lift to this ripe, full wine. Drink from 2019.",Bordeaux-style White Blend,93,49.0,Bordeaux,Sauternes,,Roger Voss,@vossroger,Clos Haut-Peyraguey 2011  Sauternes,Bordeaux-style White Blend,Clos Haut-Peyraguey,white,no
28252,France,"Dense and concentrated, this wine is still balancing the fruit, the structure and the sweetness. Acidity shoots through the dry core, bringing with it lemon zest and pineapple flavors. It has great potential, full in the mouth and ripe at the end. Drink from 2020.",Bordeaux-style White Blend,93,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château la Tour Blanche 2011  Sauternes,Bordeaux-style White Blend,Château la Tour Blanche,white,no
28375,France,"The Cazes family, which owns the Michel Lynch brand (as well as Château Lynch-Bages), also has vineyards in the Graves, and this well-rounded, spice- and pear-flavored wine draws on good vineyard contacts in that region. There is toast, along with citrus acidity and a fine, fruity finish.",Réserve,88,20.0,Bordeaux,Graves,,Roger Voss,@vossroger,Michel Lynch 2007 Réserve  (Graves),Bordeaux-style White Blend,Michel Lynch,white,no
28383,France,"From a biodynamic vineyard, this vivid wine reveals great character. The fruit is ripe, smooth, soft, illuminated by flashes of currants, green plums, a wonderful swathe of creaminess. It feels very complete, not intense, but open and ready to drink.",Vin Passion,88,15.0,Bordeaux,Sainte-Foy Bordeaux,,Roger Voss,@vossroger,Château Champ des Treilles 2007 Vin Passion  (Sainte-Foy Bordeaux),Bordeaux-style White Blend,Château Champ des Treilles,white,no
28665,France,"With plenty of citrus flavors, this wine is fruity while also tight and mineral textured. At this stage, it is all about acidity, so it needs to age for a few months. Drink from late 2017.",Bordeaux-style White Blend,85,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Parenchère 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Parenchère,white,no
28666,France,"A rounded and soft wine, this is already open and ready to drink. It has a full-bodied character although without great fruitiness. The aftertaste is gentle and smooth.",Bordeaux-style White Blend,85,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château La Gabarre 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château La Gabarre,white,no
28667,France,"This wine is tight and young. It will have crisp citrus acidity as it matures, giving a bright, lively wine, refreshing to drink and just right for food.",Bordeaux-style White Blend,85,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Pierrail 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Pierrail,white,no
28677,France,"Showing the ripeness of the vintage, this is a smooth, lightly textured wine, with plenty of yellow and citrus fruits. The wine needs a few months, so drink from late 2017.",Bordeaux-style White Blend,84,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Costis 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Costis,white,no
28816,France,"Fresh and floral, this is a soft and ripe wine. With lemon and lime flavors tempered by apricots and pears, it offers a delicious fruit salad of flavors. The aftertaste is rich and juicy.",Bordeaux-style White Blend,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Briot 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Briot,white,no
29030,France,"There is a farmyard quality to the aromas, but the wine itself shows a finely structured character that offers a linear, herbaceous view. The wine has considerable aging potential, bringing out an enticing citrus character.",Bordeaux-style White Blend,90,,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Couhins-Lurton 2009  Pessac-Léognan,Bordeaux-style White Blend,Château Couhins-Lurton,white,no
29355,France,"This is a fresh and fruity wine with lively acidity and spice from wood aging. Dominated by Sauvignon Blanc, it is herbal and still young, needing time to develop. Drink this crisp wine from late 2017.",Bordeaux-style White Blend,87,20.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château Haut Selve 2015  Graves,Bordeaux-style White Blend,Château Haut Selve,white,no
29357,France,"This Sauvignon Blanc-dominated wine has light wood aging to smooth out its herbal character and bring out the richer Sémillon. Spice, toast and crisp acidity are filled out with the ripeness of the vintage. Drink this from early 2017.",Cuvée Clémence,87,13.0,Bordeaux,Entre-Deux-Mers,,Roger Voss,@vossroger,Cheval Quancard 2015 Cuvée Clémence  (Entre-Deux-Mers),Bordeaux-style White Blend,Cheval Quancard,white,no
29427,France,"This 60-40 blend of Sauvignon Blanc and Sauvignon Gris is a tightly textured wine with hints of minerality as well as citrus and grapefruit. The wine is crisp, bright in the mouth and packed with attractive final acidity. This estate is the home of Bordeaux producer Nicolas Thienpont.",Bordeaux-style White Blend,88,18.0,Bordeaux,Francs Côtes de Bordeaux,,Roger Voss,@vossroger,Château Puygueraud 2015  Francs Côtes de Bordeaux,Bordeaux-style White Blend,Château Puygueraud,white,no
29844,US,"Light dried orange peel, herb and candlewax aromas lead to broad, medium-bodied fruit flavors in this white. It's enjoyable despite the muted aromatic expression.",Sémillon-Sauvignon Blanc-Muscadelle,88,25.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Buty 2015 Sémillon-Sauvignon Blanc-Muscadelle White (Columbia Valley (WA)),Bordeaux-style White Blend,Buty,white,no
30088,France,"Crisp, clean and fruity, this refreshing wine has an herb note that's restrained by ripe orange and green apple flavors. Bright and ready to drink.",Bordeaux-style White Blend,87,14.0,Bordeaux,Entre-Deux-Mers,,Roger Voss,@vossroger,Château de Fontenille 2011  Entre-Deux-Mers,Bordeaux-style White Blend,Château de Fontenille,white,no
30090,France,"This mineral-driven and white-currant-flavored wine shows as much texture as fruitiness. In the future, it will show ripe yellow and pear notes, so age for a year.",Bordeaux-style White Blend,87,11.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lamothe-Vincent 2011  Bordeaux Blanc,Bordeaux-style White Blend,Château Lamothe-Vincent,white,no
30249,France,"A very herbaceous Sauvignon aroma, crisp and fresh with pink grapefruit and lemon grass flavors on top of a bright squeeze of lime. There is a final touch of pear juice acidity.",Rose,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château La Rose du Pin 2009  Bordeaux Blanc,Bordeaux-style White Blend,Château La Rose du Pin,rose,no
30306,France,"This delicious, fruity wine is full of acidity and crisp fruit. Light, bright and dominated by green and citrus fruits, it is ready to drink now.",Bordeaux-style White Blend,85,11.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Vircoulon 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Vircoulon,white,no
30334,France,"Very fresh and crisp, this is a wine to drink soon. It has great acidity, bright and lively with green fruit flavors and some mandarin zest to give softness at the end.",Bordeaux-style White Blend,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château du Claouset 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château du Claouset,white,no
30339,France,"Dominated by Sauvignon Blanc, this wine has a still young, crisp, tight character. As it ages, the yellow fruits and ripe plum flavors will come through, balancing the acidity and giving a ripe, full and generous wine. Drink from 2016.",Bordeaux-style White Blend,88,15.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château les Clauzots 2014  Graves,Bordeaux-style White Blend,Château les Clauzots,white,no
